human_id	human	mouse_id	mouse	phenotype_plusAO	percentile_plusAO	n_mice	n_guides	excluded_family
ENSG00000213809	KLRK1	ENSMUSG00000030149	Klrk1	-0.497367013208	0.41584919667	15	4	False
ENSG00000118058	KMT2A	ENSMUSG00000002028	Kmt2a	0.336898103723	0.731295402725	33	4	False
ENSG00000272333	KMT2B	ENSMUSG00000006307	Kmt2b	-0.0625140812451	0.57799989395	42	4	False
ENSG00000167548	KMT2D	ENSMUSG00000048154	Kmt2d	-0.524989474809	0.406516782438	36	4	False
ENSG00000005483	KMT2E	ENSMUSG00000029004	Kmt2e	-0.637382623725	0.370618802694	25	4	False
ENSG00000102753	KPNA3	ENSMUSG00000021929	Kpna3	-0.639656248233	0.369717376319	14	4	False
ENSG00000133703	KRAS	ENSMUSG00000030265	Kras	-0.555149955568	0.395911766265	14	4	False
ENSG00000183762	KREMEN1	ENSMUSG00000020393	Kremen1	0.19575373143	0.681345776552	39	4	False
ENSG00000001631	KRIT1	ENSMUSG00000000600	Krit1	-0.274206911959	0.493053714407	21	4	False
ENSG00000198910	L1CAM	ENSMUSG00000031391	L1cam	0.504276018284	0.786494511904	31	4	False
ENSG00000005893	LAMP2	ENSMUSG00000016534	Lamp2	0.0147332224011	0.610239143115	34	4	False
ENSG00000138136	LBX1	ENSMUSG00000025216	Lbx1	-1.39507159266	0.20947558195	37	4	False
ENSG00000174106	LEMD3	ENSMUSG00000048661	Lemd3	-0.0161009562648	0.597619173869	35	4	False
ENSG00000116678	LEPR	ENSMUSG00000057722	Lepr	2.4191602046	0.989739646853	39	4	False
ENSG00000131981	LGALS3	ENSMUSG00000050335	Lgals3	-0.278060972438	0.491675062304	37	4	False
ENSG00000108231	LGI1	ENSMUSG00000067242	Lgi1	-0.749700352372	0.33906887958	34	4	False
ENSG00000205213	LGR4	ENSMUSG00000050199	Lgr4	0.0989446133412	0.644705445676	20	4	False
ENSG00000138039	LHCGR	ENSMUSG00000024107	Lhcgr	-0.329244217566	0.473063258921	28	4	False
ENSG00000107187	LHX3	ENSMUSG00000026934	Lhx3	-0.250663924225	0.501484702264	57	4	False
ENSG00000121454	LHX4	ENSMUSG00000026468	Lhx4	-0.442318691158	0.434726125457	37	4	False
ENSG00000106683	LIMK1	ENSMUSG00000029674	Limk1	0.501790539088	0.785699135691	41	4	False
ENSG00000169783	LINGO1	ENSMUSG00000049556	Lingo1	-1.03235941895	0.273105678986	31	4	False
ENSG00000174482	LINGO2	ENSMUSG00000045083	Lingo2	-0.306202901732	0.481441221698	14	4	False
ENSG00000189067	LITAF	ENSMUSG00000022500	Litaf	-1.06961703175	0.265523092423	38	4	False
ENSG00000114988	LMAN2L	ENSMUSG00000001143	Lman2l	0.0973277383647	0.644175194867	45	4	False
ENSG00000105983	LMBR1	ENSMUSG00000010721	Lmbr1	0.393134506862	0.749270905138	10	4	False
ENSG00000162761	LMX1A	ENSMUSG00000026686	Lmx1a	-0.299261694745	0.483774325256	41	4	False
ENSG00000136944	LMX1B	ENSMUSG00000038765	Lmx1b	-0.0204227918938	0.595498170635	44	4	False
ENSG00000196365	LONP1	ENSMUSG00000041168	Lonp1	-10.9664019881	0.00501087014158	46	4	False
ENSG00000139679	LPAR6	ENSMUSG00000033446	Lpar6	-0.425211001417	0.441195185323	14	4	False
ENSG00000198589	LRBA	ENSMUSG00000028080	Lrba	-0.43266404933	0.437801580147	43	4	False
ENSG00000136141	LRCH1	ENSMUSG00000068015	Lrch1	1.06945941186	0.910573201124	28	4	False
ENSG00000156564	LRFN2	ENSMUSG00000040490	Lrfn2	0.4202163153	0.758762394613	34	4	False
ENSG00000121931	LRIF1	ENSMUSG00000056260	Lrif1	-1.15808924417	0.246858263959	25	4	False
ENSG00000123384	LRP1	ENSMUSG00000040249	Lrp1	-0.888594827882	0.305504003394	45	4	False
ENSG00000081479	LRP2	ENSMUSG00000027070	Lrp2	0.661878957554	0.829497852484	33	4	False
ENSG00000134569	LRP4	ENSMUSG00000027253	Lrp4	0.100903845493	0.645765947293	36	4	False
ENSG00000162337	LRP5	ENSMUSG00000024913	Lrp5	-0.513406107904	0.410122487937	43	4	False
ENSG00000070018	LRP6	ENSMUSG00000030201	Lrp6	-1.39695879422	0.209263481627	23	4	False
ENSG00000157193	LRP8	ENSMUSG00000028613	Lrp8	-0.803998708829	0.325494458879	39	4	False
ENSG00000163956	LRPAP1	ENSMUSG00000029103	Lrpap1	-0.737166181629	0.342091309189	39	4	False
ENSG00000138095	LRPPRC	ENSMUSG00000024120	Lrpprc	-4.49915546033	0.044779680789	28	4	False
ENSG00000179796	LRRC3B	ENSMUSG00000045201	Lrrc3b	0.968501331568	0.894453576542	39	4	False
ENSG00000033122	LRRC7	ENSMUSG00000028176	Lrrc7	-0.631892197639	0.371944429715	30	4	False
ENSG00000124831	LRRFIP1	ENSMUSG00000026305	Lrrfip1	0.10585785551	0.647780900366	27	4	False
ENSG00000170382	LRRN2	ENSMUSG00000026443	Lrrn2	0.485160793522	0.779972426958	31	4	False
ENSG00000173114	LRRN3	ENSMUSG00000036295	Lrrn3	-0.0187338863235	0.596187496686	22	4	False
ENSG00000162951	LRRTM1	ENSMUSG00000060780	Lrrtm1	-0.159501157272	0.538628771409	37	4	False
ENSG00000198739	LRRTM3	ENSMUSG00000042846	Lrrtm3	-1.12569412016	0.253433373986	39	4	False
ENSG00000176204	LRRTM4	ENSMUSG00000052581	Lrrtm4	0.218888263327	0.68977676441	22	4	False
ENSG00000214113	LYRM4	ENSMUSG00000046573	Lyrm4	-0.367834820058	0.460602364919	14	4	False
ENSG00000143669	LYST	ENSMUSG00000019726	Lyst	-0.833968520369	0.318601198367	43	4	False
ENSG00000163818	LZTFL1	ENSMUSG00000025245	Lztfl1	-0.915152931531	0.299512169256	37	4	False
ENSG00000099949	LZTR1	ENSMUSG00000022761	Lztr1	-2.21969477905	0.125961079591	44	4	False
ENSG00000127603	MACF1	ENSMUSG00000028649	Macf1	0.0721144882727	0.633941354261	17	4	False
ENSG00000110514	MADD	ENSMUSG00000040687	Madd	0.310401014224	0.723023490111	31	4	False
ENSG00000178573	MAF	ENSMUSG00000055435	Maf	0.435789329683	0.763322551567	56	4	False
ENSG00000182759	MAFA	ENSMUSG00000047591	Mafa	-0.111266081978	0.557479187656	50	4	False
ENSG00000204103	MAFB	ENSMUSG00000074622	Mafb	-0.070817937584	0.574765364017	37	4	False
ENSG00000197063	MAFG	ENSMUSG00000051510	Mafg	0.568255286549	0.804310939074	47	4	False
ENSG00000254585	MAGEL2	ENSMUSG00000056972	Magel2	0.323120769673	0.727106421337	49	4	False
ENSG00000109323	MANBA	ENSMUSG00000028164	Manba	-0.615893779043	0.376981812397	31	4	False
ENSG00000145050	MANF	ENSMUSG00000032575	Manf	-2.01442284021	0.143088180709	43	4	False
ENSG00000131711	MAP1B	ENSMUSG00000052727	Map1b	-2.98714008006	0.0842833660321	38	4	False
ENSG00000101460	MAP1LC3A	ENSMUSG00000027602	Map1lc3a	-0.488347935444	0.418712551037	34	4	False
ENSG00000169032	MAP2K1	ENSMUSG00000004936	Map2k1	-1.27525505549	0.227769234848	37	4	False
ENSG00000126934	MAP2K2	ENSMUSG00000035027	Map2k2	-2.59744863558	0.103531470385	49	4	False
ENSG00000108984	MAP2K6	ENSMUSG00000020623	Map2k6	1.5024310742	0.95516729413	46	4	False
ENSG00000135341	MAP3K7	ENSMUSG00000028284	Map3k7	-0.066683381499	0.576462166605	32	4	False
ENSG00000171533	MAP6	ENSMUSG00000055407	Map6	-0.717984010787	0.347287767114	52	4	False
ENSG00000100030	MAPK1	ENSMUSG00000063358	Mapk1	-0.575019383018	0.389866907047	18	4	False
ENSG00000107643	MAPK8	ENSMUSG00000021936	Mapk8	2.3492905286	0.988360994751	21	4	False
ENSG00000121653	MAPK8IP1	ENSMUSG00000027223	Mapk8ip1	-0.567575656711	0.392730261414	48	4	False
ENSG00000050748	MAPK9	ENSMUSG00000020366	Mapk9	1.36830163432	0.943607826502	23	4	False
ENSG00000137802	MAPKBP1	ENSMUSG00000033902	Mapkbp1	-1.36636951957	0.213664563338	28	4	False
ENSG00000166974	MAPRE2	ENSMUSG00000024277	Mapre2	1.43978903272	0.950076886367	29	4	False
ENSG00000186868	MAPT	ENSMUSG00000018411	Mapt	-0.316975288892	0.476881064744	38	4	False
ENSG00000277443	MARCKS	ENSMUSG00000069662	Marcks	-1.92841153184	0.15109496792	38	4	False
ENSG00000075413	MARK3	ENSMUSG00000007411	Mark3	-0.487108161811	0.419401877088	28	4	False
ENSG00000105613	MAST1	ENSMUSG00000053693	Mast1	-0.660628167478	0.363725542181	35	4	False
ENSG00000015479	MATR3	ENSMUSG00000037236	Matr3	-8.01818046157	0.0125404316242	16	4	False
ENSG00000125952	MAX	ENSMUSG00000059436	Max	-3.58045184423	0.064186860385	41	4	False
ENSG00000134046	MBD2	ENSMUSG00000024513	Mbd2	-0.011683362317	0.599952277427	44	4	False
ENSG00000204406	MBD5	ENSMUSG00000036792	Mbd5	-3.27459553677	0.0732011241317	19	4	False
ENSG00000165471	MBL2	ENSMUSG00000024863	Mbl2	0.375157365483	0.744392597699	40	4	False
ENSG00000125505	MBOAT7	ENSMUSG00000035596	Mboat7	-2.36980653656	0.116045389469	38	4	False
ENSG00000258839	MC1R	ENSMUSG00000074037	Mc1r	1.45760262228	0.951508563551	43	4	False
ENSG00000185231	MC2R	ENSMUSG00000045569	Mc2r	0.306994390845	0.72114109974	30	4	False
ENSG00000124089	MC3R	ENSMUSG00000038537	Mc3r	-0.195330022055	0.523490110822	37	4	False
ENSG00000166603	MC4R	ENSMUSG00000047259	Mc4r	0.412930208881	0.755952065327	39	4	False
ENSG00000128285	MCHR1	ENSMUSG00000050164	Mchr1	-0.0657935918106	0.576674266928	38	4	False
ENSG00000147316	MCPH1	ENSMUSG00000039842	Mcph1	-8.49268411688	0.0107906039557	25	4	False
ENSG00000232119	MCTS1	ENSMUSG00000000355	Mcts1	-0.526913962792	0.405933506549	14	4	False
ENSG00000014641	MDH1	ENSMUSG00000020321	Mdh1	0.763340404585	0.852669812821	39	4	False
ENSG00000146701	MDH2	ENSMUSG00000019179	Mdh2	1.04147171278	0.90664934514	43	4	False
ENSG00000169057	MECP2	ENSMUSG00000031393	Mecp2	-0.818335339254	0.321782703219	38	4	False
ENSG00000116353	MECR	ENSMUSG00000028910	Mecr	-3.31170146161	0.0720875974336	38	4	False
ENSG00000184634	MED12	ENSMUSG00000079487	Med12	1.7922906579	0.972294395249	41	4	False
ENSG00000123066	MED13L	ENSMUSG00000018076	Med13l	2.17322233475	0.984755289252	39	4	False
ENSG00000099917	MED15	ENSMUSG00000012114	Med15	1.27551945014	0.934805663079	34	4	False
ENSG00000112282	MED23	ENSMUSG00000019984	Med23	2.70633347087	0.992974176786	35	4	False
ENSG00000068305	MEF2A	ENSMUSG00000030557	Mef2a	-0.844961236404	0.315737844	33	4	False
ENSG00000081189	MEF2C	ENSMUSG00000005583	Mef2c	1.1727199289	0.923723421178	46	4	False
ENSG00000116604	MEF2D	ENSMUSG00000001419	Mef2d	-0.540585369498	0.399994697492	50	4	False
ENSG00000134138	MEIS2	ENSMUSG00000027210	Meis2	0.0730135995673	0.634630680312	37	4	False
ENSG00000005102	MEOX1	ENSMUSG00000001493	Meox1	-0.78103535552	0.331274192693	37	4	False
ENSG00000153208	MERTK	ENSMUSG00000014361	Mertk	0.45055221174	0.768359934249	21	4	False
ENSG00000188095	MESP2	ENSMUSG00000030543	Mesp2	0.331866131181	0.729916750623	55	4	False
ENSG00000106484	MEST	ENSMUSG00000051855	Mest	0.807886666057	0.862585502943	34	4	False
ENSG00000105976	MET	ENSMUSG00000009376	Met	0.264064156931	0.707115965852	19	4	False
ENSG00000168958	MFF	ENSMUSG00000026150	Mff	-1.03329751151	0.272787528501	21	4	False
ENSG00000151690	MFSD6	ENSMUSG00000041439	Mfsd6	-5.18254190578	0.0331141629991	38	4	False
ENSG00000174197	MGA	ENSMUSG00000033943	Mga	-0.823837629203	0.320934301925	13	4	False
ENSG00000101752	MIB1	ENSMUSG00000024294	Mib1	-0.292300149707	0.486425579299	32	4	False
ENSG00000107745	MICU1	ENSMUSG00000020111	Micu1	-1.25448397449	0.231374940347	35	4	False
ENSG00000240972	MIF	ENSMUSG00000033307	Mif	-0.813934693682	0.323002280078	57	4	False
ENSG00000107789	MINPP1	ENSMUSG00000024896	Minpp1	-4.80851669174	0.0383106209237	42	4	False
ENSG00000187098	MITF	ENSMUSG00000035158	Mitf	-0.423274649571	0.441884511374	33	4	False
ENSG00000150051	MKX	ENSMUSG00000061013	Mkx	-0.733129078701	0.343310886049	20	4	False
ENSG00000175727	MLXIP	ENSMUSG00000038342	Mlxip	-0.104136748027	0.561031868074	38	4	False
ENSG00000151611	MMAA	ENSMUSG00000037022	Mmaa	-1.29583038276	0.224587729996	24	4	False
ENSG00000070444	MNT	ENSMUSG00000000282	Mnt	-0.0414108120944	0.586218781484	43	4	False
ENSG00000130675	MNX1	ENSMUSG00000001566	Mnx1	-0.362652006978	0.462405217668	44	4	False
ENSG00000060762	MPC1	ENSMUSG00000023861	Mpc1	-0.961419453067	0.28805875179	36	4	False
ENSG00000107186	MPDZ	ENSMUSG00000028402	Mpdz	-0.44351100934	0.434036799406	22	4	False
ENSG00000051825	MPHOSPH9	ENSMUSG00000038126	Mphosph9	-2.61654691197	0.10257701893	31	4	False
ENSG00000117400	MPL	ENSMUSG00000006389	Mpl	-0.00615988689943	0.601596054934	41	4	False
ENSG00000135097	MSI1	ENSMUSG00000054256	Msi1	-4.70104450351	0.04053767432	34	4	False
ENSG00000174579	MSL2	ENSMUSG00000066415	Msl2	-1.62314587525	0.181266238931	18	4	False
ENSG00000120149	MSX2	ENSMUSG00000021469	Msx2	-0.00396761459116	0.602762606713	47	4	False
ENSG00000134640	MTNR1B	ENSMUSG00000050901	Mtnr1b	0.274487407566	0.710615621189	31	4	False
ENSG00000198793	MTOR	ENSMUSG00000028991	Mtor	-4.17080018503	0.0510896654117	38	4	False
ENSG00000030304	MUSK	ENSMUSG00000057280	Musk	0.349399225135	0.73527228379	37	4	False
ENSG00000197535	MYO5A	ENSMUSG00000034593	Myo5a	1.39431993223	0.945781854817	10	4	False
ENSG00000196586	MYO6	ENSMUSG00000033577	Myo6	-0.202606806868	0.519619279919	35	4	False
ENSG00000066933	MYO9A	ENSMUSG00000039585	Myo9a	-1.23227990838	0.234874595684	9	4	False
ENSG00000129152	MYOD1	ENSMUSG00000009471	Myod1	-4.69992591076	0.0405906994008	57	4	False
ENSG00000124920	MYRF	ENSMUSG00000036098	Myrf	-0.357460719711	0.46378386977	40	4	False
ENSG00000186487	MYT1L	ENSMUSG00000061911	Myt1l	1.38522458678	0.945198578928	37	4	False
ENSG00000102030	NAA10	ENSMUSG00000031388	Naa10	-1.35447769224	0.215732541492	45	4	False
ENSG00000164134	NAA15	ENSMUSG00000063273	Naa15	-2.74437155634	0.096373084469	11	4	False
ENSG00000173418	NAA20	ENSMUSG00000002728	Naa20	-2.20810802247	0.126756455804	41	4	True
ENSG00000102452	NALCN	ENSMUSG00000000197	Nalcn	0.387921186708	0.747998303197	30	4	False
ENSG00000125814	NAPB	ENSMUSG00000027438	Napb	-1.55931829494	0.188636725171	30	4	False
ENSG00000067798	NAV3	ENSMUSG00000020181	Nav3	-0.027417216779	0.591839440055	37	4	False
ENSG00000172915	NBEA	ENSMUSG00000027799	Nbea	-0.778523606343	0.331857468583	17	4	False
ENSG00000149294	NCAM1	ENSMUSG00000039542	Ncam1	0.0898204556515	0.64125881542	41	4	False
ENSG00000151503	NCAPD3	ENSMUSG00000035024	Ncapd3	-0.195718987262	0.523278010499	35	4	False
ENSG00000084676	NCOA1	ENSMUSG00000020647	Ncoa1	-0.923488989782	0.297497216183	37	4	False
ENSG00000124151	NCOA3	ENSMUSG00000027678	Ncoa3	-0.566742644079	0.392889336656	31	4	False
ENSG00000182636	NDN	ENSMUSG00000033585	Ndn	-0.0397498713429	0.586855082454	52	4	False
ENSG00000130414	NDUFA10	ENSMUSG00000026260	Ndufa10	-1.1760324888	0.243517683864	28	4	False
ENSG00000174886	NDUFA11	ENSMUSG00000002379	Ndufa11	-3.67741603995	0.0625430828782	38	4	False
ENSG00000184752	NDUFA12	ENSMUSG00000020022	Ndufa12	0.00147959313886	0.605095710271	45	4	False
ENSG00000186010	NDUFA13	ENSMUSG00000036199	Ndufa13	-1.93206983859	0.150564717111	47	4	False
ENSG00000189043	NDUFA4	ENSMUSG00000029632	Ndufa4	-2.33022106445	0.118643618432	27	4	False
ENSG00000184983	NDUFA6	ENSMUSG00000022450	Ndufa6	-5.5982262256	0.0274935044276	47	4	False
ENSG00000119421	NDUFA8	ENSMUSG00000026895	Ndufa8	-3.47303558564	0.0670502147516	31	4	False
ENSG00000139180	NDUFA9	ENSMUSG00000000399	Ndufa9	-3.13842381771	0.0783975820563	19	4	False
ENSG00000164182	NDUFAF2	ENSMUSG00000068184	Ndufaf2	-0.506864882567	0.412296516252	42	4	False
ENSG00000123545	NDUFAF4	ENSMUSG00000028261	Ndufaf4	-3.19336790725	0.0763296039026	30	4	False
ENSG00000101247	NDUFAF5	ENSMUSG00000027384	Ndufaf5	-1.37670548608	0.211808685508	33	4	False
ENSG00000140990	NDUFB10	ENSMUSG00000040048	Ndufb10	-1.61325649842	0.18243279071	49	4	False
ENSG00000119013	NDUFB3	ENSMUSG00000026032	Ndufb3	-1.74094555579	0.169335595737	35	4	False
ENSG00000099795	NDUFB7	ENSMUSG00000033938	Ndufb7	-1.58754581353	0.185296145077	54	4	False
ENSG00000166136	NDUFB8	ENSMUSG00000025204	Ndufb8	-2.4375720718	0.112227583647	37	4	False
ENSG00000147684	NDUFB9	ENSMUSG00000022354	Ndufb9	-2.38108568013	0.115409088499	32	4	False
ENSG00000151366	NDUFC2	ENSMUSG00000030647	Ndufc2	-2.09052273886	0.136778196087	48	4	False
ENSG00000023228	NDUFS1	ENSMUSG00000025968	Ndufs1	-2.42152450292	0.113235060183	20	4	False
ENSG00000158864	NDUFS2	ENSMUSG00000013593	Ndufs2	-1.36353914094	0.213982713824	43	4	False
ENSG00000213619	NDUFS3	ENSMUSG00000005510	Ndufs3	-0.464292259365	0.428310090673	24	4	False
ENSG00000164258	NDUFS4	ENSMUSG00000021764	Ndufs4	0.31687529348	0.725197518426	12	4	False
ENSG00000115286	NDUFS7	ENSMUSG00000020153	Ndufs7	-1.32196223477	0.220292698446	43	4	False
ENSG00000110717	NDUFS8	ENSMUSG00000059734	Ndufs8	-2.78199949113	0.0939339307492	50	4	False
ENSG00000167792	NDUFV1	ENSMUSG00000037916	Ndufv1	-1.29593715752	0.224534704915	41	4	False
ENSG00000100285	NEFH	ENSMUSG00000020396	Nefh	-0.617682680026	0.376186436184	39	4	False
ENSG00000277586	NEFL	ENSMUSG00000022055	Nefl	-0.0256488233299	0.59274086643	36	4	False
ENSG00000137601	NEK1	ENSMUSG00000031644	Nek1	0.0790607797729	0.637122859112	23	4	False
ENSG00000119638	NEK9	ENSMUSG00000034290	Nek9	0.228569175136	0.693965745798	33	4	False
ENSG00000067141	NEO1	ENSMUSG00000032340	Neo1	0.661783199235	0.829444827403	35	4	False
ENSG00000162992	NEUROD1	ENSMUSG00000034701	Neurod1	-1.14505594378	0.249562543083	46	4	False
ENSG00000171532	NEUROD2	ENSMUSG00000038255	Neurod2	-2.77591332966	0.0948353571239	48	4	False
ENSG00000122859	NEUROG3	ENSMUSG00000044312	Neurog3	-0.584113881051	0.386632377114	49	4	False
ENSG00000196712	NF1	ENSMUSG00000020716	Nf1	1.47773983406	0.953099315976	29	4	False
ENSG00000186575	NF2	ENSMUSG00000009073	Nf2	2.35805538074	0.988520069993	26	4	False
ENSG00000102908	NFAT5	ENSMUSG00000003847	Nfat5	0.857231859915	0.872660268307	15	4	False
ENSG00000072736	NFATC3	ENSMUSG00000031902	Nfatc3	-0.490735114065	0.418023224985	36	4	False
ENSG00000082641	NFE2L1	ENSMUSG00000038615	Nfe2l1	0.408752434439	0.754573413224	31	4	False
ENSG00000116044	NFE2L2	ENSMUSG00000015839	Nfe2l2	-0.103527453945	0.561296993478	43	4	False
ENSG00000162599	NFIA	ENSMUSG00000028565	Nfia	-2.33858762978	0.118113367623	41	4	False
ENSG00000147862	NFIB	ENSMUSG00000008575	Nfib	-1.98780033273	0.145421284267	34	4	False
ENSG00000141905	NFIC	ENSMUSG00000055053	Nfic	-0.0704704958962	0.574977464341	50	4	False
ENSG00000008441	NFIX	ENSMUSG00000001911	Nfix	1.13527842623	0.918845113739	40	4	False
ENSG00000109320	NFKB1	ENSMUSG00000028163	Nfkb1	-0.850373699965	0.314359191898	37	4	False
ENSG00000077150	NFKB2	ENSMUSG00000025225	Nfkb2	-0.986045441965	0.282279017976	38	4	False
ENSG00000244005	NFS1	ENSMUSG00000027618	Nfs1	-0.022241352533	0.59459674426	34	4	False
ENSG00000086102	NFX1	ENSMUSG00000028423	Nfx1	0.443852519097	0.765867755448	11	4	False
ENSG00000066136	NFYC	ENSMUSG00000032897	Nfyc	-8.87446405991	0.0093059016915	29	4	False
ENSG00000064300	NGFR	ENSMUSG00000000120	Ngfr	-1.47914231209	0.19781006416	37	4	False
ENSG00000188158	NHS	ENSMUSG00000059493	Nhs	-0.0660647658109	0.576621241847	41	4	False
ENSG00000100503	NIN	ENSMUSG00000021068	Nin	2.76930600566	0.993398377433	40	4	False
ENSG00000170113	NIPA1	ENSMUSG00000047037	Nipa1	0.344441825442	0.733840606607	27	4	False
ENSG00000164190	NIPBL	ENSMUSG00000022141	Nipbl	-0.251265591538	0.501060501617	13	4	False
ENSG00000188580	NKAIN2	ENSMUSG00000069670	Nkain2	-0.000660986625609	0.604088233735	38	4	False
ENSG00000136352	NKX2-1	ENSMUSG00000001496	Nkx2-1	0.50585221716	0.786918712551	47	4	False
ENSG00000183072	NKX2-5	ENSMUSG00000015579	Nkx2-5	-1.18170172024	0.242563232409	41	4	False
ENSG00000167034	NKX3-1	ENSMUSG00000022061	Nkx3-1	-4.13326800856	0.051778991463	50	4	False
ENSG00000148826	NKX6-2	ENSMUSG00000041309	Nkx6-2	-0.616615779818	0.376663661912	38	4	False
ENSG00000169760	NLGN1	ENSMUSG00000063887	Nlgn1	0.846445914055	0.870804390477	22	4	False
ENSG00000169992	NLGN2	ENSMUSG00000051790	Nlgn2	0.846215416155	0.870592290153	52	4	False
ENSG00000196338	NLGN3	ENSMUSG00000031302	Nlgn3	-2.79105839757	0.0933506548597	37	4	False
ENSG00000106410	NOBOX	ENSMUSG00000029736	Nobox	-0.44299577874	0.434514025134	32	4	False
ENSG00000167207	NOD2	ENSMUSG00000055994	Nod2	0.244101513419	0.699586404369	35	4	False
ENSG00000101361	NOP56	ENSMUSG00000027405	Nop56	0.979392357353	0.89620340421	43	4	False
ENSG00000198929	NOS1AP	ENSMUSG00000038473	Nos1ap	-2.78743144532	0.0935097301023	41	4	False
ENSG00000148400	NOTCH1	ENSMUSG00000026923	Notch1	-2.16855898937	0.130415186383	39	4	False
ENSG00000134250	NOTCH2	ENSMUSG00000027878	Notch2	-2.54666876178	0.105546423458	51	4	False
ENSG00000074181	NOTCH3	ENSMUSG00000038146	Notch3	-0.330787367111	0.472267882709	41	4	False
ENSG00000151322	NPAS3	ENSMUSG00000021010	Npas3	0.929703111482	0.887189140463	39	4	False
ENSG00000159899	NPR2	ENSMUSG00000028469	Npr2	-1.05667186291	0.267909221062	39	4	False
ENSG00000187258	NPSR1	ENSMUSG00000043659	Npsr1	0.492741801667	0.781987380031	41	4	False
ENSG00000185149	NPY2R	ENSMUSG00000028004	Npy2r	0.0150247344513	0.610398218357	19	4	False
ENSG00000164129	NPY5R	ENSMUSG00000044014	Npy5r	-2.70080830061	0.0985471127843	14	4	False
ENSG00000126368	NR1D1	ENSMUSG00000020889	Nr1d1	-2.5484322402	0.105440373297	39	4	False
ENSG00000174738	NR1D2	ENSMUSG00000021775	Nr1d2	-1.49057568587	0.196484437139	31	4	False
ENSG00000131408	NR1H2	ENSMUSG00000060601	Nr1h2	-0.916541003445	0.299300068933	43	4	False
ENSG00000025434	NR1H3	ENSMUSG00000002108	Nr1h3	-0.400312143681	0.449944323665	41	4	False
ENSG00000012504	NR1H4	ENSMUSG00000047638	Nr1h4	1.17976791065	0.924412747229	38	4	False
ENSG00000144852	NR1I2	ENSMUSG00000022809	Nr1i2	1.57110588976	0.959939551408	36	4	False
ENSG00000143257	NR1I3	ENSMUSG00000005677	Nr1i3	0.253468032871	0.703245134949	41	4	False
ENSG00000120798	NR2C1	ENSMUSG00000005897	Nr2c1	0.31998193062	0.72604591972	42	4	False
ENSG00000177463	NR2C2	ENSMUSG00000005893	Nr2c2	-2.07973001365	0.137997772947	37	4	False
ENSG00000112333	NR2E1	ENSMUSG00000019803	Nr2e1	0.854785361982	0.872289092741	32	4	False
ENSG00000278570	NR2E3	ENSMUSG00000032292	Nr2e3	-0.802590298865	0.325971684607	50	4	False
ENSG00000175745	NR2F1	ENSMUSG00000069171	Nr2f1	0.577598078276	0.807492443926	51	4	False
ENSG00000185551	NR2F2	ENSMUSG00000030551	Nr2f2	0.103631686452	0.646667373668	21	4	False
ENSG00000160113	NR2F6	ENSMUSG00000002393	Nr2f6	-0.99650258935	0.280211039822	45	4	False
ENSG00000113580	NR3C1	ENSMUSG00000024431	Nr3c1	1.70400064051	0.968264489103	29	4	False
ENSG00000151623	NR3C2	ENSMUSG00000031618	Nr3c2	0.609511021012	0.81571133146	28	4	False
ENSG00000123358	NR4A1	ENSMUSG00000023034	Nr4a1	0.475740886689	0.77641974654	41	4	False
ENSG00000153234	NR4A2	ENSMUSG00000026826	Nr4a2	-0.14489758994	0.545283419057	42	4	False
ENSG00000119508	NR4A3	ENSMUSG00000028341	Nr4a3	-1.77138229506	0.164987539106	43	4	False
ENSG00000136931	NR5A1	ENSMUSG00000026751	Nr5a1	-0.28334378093	0.489501033989	50	4	False
ENSG00000116833	NR5A2	ENSMUSG00000026398	Nr5a2	1.37327767723	0.944297152553	37	4	False
ENSG00000148200	NR6A1	ENSMUSG00000063972	Nr6a1	0.893413250899	0.879924704385	34	4	False
ENSG00000091129	NRCAM	ENSMUSG00000020598	Nrcam	-0.092437284754	0.56633437616	39	4	False
ENSG00000106459	NRF1	ENSMUSG00000058440	Nrf1	0.476689656722	0.776896972268	41	4	False
ENSG00000157168	NRG1	ENSMUSG00000062991	Nrg1	-0.0773862803213	0.57184898457	21	4	False
ENSG00000158458	NRG2	ENSMUSG00000060275	Nrg2	-3.77149392741	0.0599448539159	45	4	False
ENSG00000185737	NRG3	ENSMUSG00000041014	Nrg3	-0.237548424219	0.507211410997	43	4	False
ENSG00000129535	NRL	ENSMUSG00000040632	Nrl	0.0712763911282	0.633623203775	36	4	False
ENSG00000099250	NRP1	ENSMUSG00000025810	Nrp1	-2.33532252533	0.118325467946	34	4	False
ENSG00000118257	NRP2	ENSMUSG00000025969	Nrp2	-0.530473121545	0.403971578557	18	4	False
ENSG00000179915	NRXN1	ENSMUSG00000024109	Nrxn1	-0.80835274637	0.324274882019	45	4	False
ENSG00000110076	NRXN2	ENSMUSG00000033768	Nrxn2	-0.208792963749	0.517763402089	49	4	False
ENSG00000165671	NSD1	ENSMUSG00000021488	Nsd1	-0.499016937516	0.4152128957	23	4	False
ENSG00000073969	NSF	ENSMUSG00000034187	Nsf	-5.72962697709	0.0262209024869	29	4	False
ENSG00000156831	NSMCE2	ENSMUSG00000059586	Nsmce2	-1.840887581	0.158518479241	23	4	False
ENSG00000165802	NSMF	ENSMUSG00000006476	Nsmf	0.018490677142	0.612041995864	48	4	False
