permutation	T
2197	0.0320581498843
2198	0.0907431822007
2199	-0.194424340005
2200	-0.118710340921
2201	-0.114390589067
2202	-0.00736706142403
2203	0.0151423939487
2204	-0.0511746422895
2205	-0.095277547513
2206	-0.0925399389619
2207	-0.0124871272149
2208	-0.192442544435
2209	0.0618771726124
2210	-0.195037170829
2211	-0.240911992926
2212	-0.161844195488
2213	-0.189677328099
2214	0.0183417874826
2215	-0.0161141088291
2216	-0.0727160721833
2217	-0.131981705787
2218	-0.036562685841
2219	-0.0790422249745
2220	-0.0934411837285
2221	-0.091551012976
2222	-0.240276095375
2223	-0.0301871255329
2224	-0.0503592769584
2225	0.298358122741
2226	-0.293988477783
2227	-0.124054875698
2228	-0.279089921787
2229	-0.183249820252
2230	-0.147441787247
2231	-0.110475327734
2232	0.00905788725561
2233	-0.0486795724518
2234	0.0613265714636
2235	-0.19138334181
2236	-0.352287316951
2237	-0.0789206319286
2238	-0.110960750898
2239	-0.189466400823
2240	-0.15064895134
2241	-0.134605082046
2242	-0.435809031477
2243	-0.0721543580323
2244	-0.315497364309
2245	-0.113953659906
2246	-0.117119033138
2247	-0.168789454049
2248	-0.310760569354
2249	-0.274479349211
2250	-0.0305624059548
2251	-0.0989549541161
2252	0.222908545296
2253	0.00708605523548
2254	-0.0479199847426
2255	0.0779743087148
2256	-0.231117521508
2257	0.0384106935523
2258	-0.116633980735
2259	-0.311143903014
2260	-0.150648805641
2261	-0.1187172498
2262	-0.235783654179
2263	-0.350311984926
2264	-0.332054555084
2265	-0.260180448826
2266	-0.0353254243403
2267	-0.166182555542
2268	-0.216965494064
2269	-0.192219347027
2270	-0.172819528079
2271	-0.212803851674
2272	-0.142533457404
2273	-0.136062345808
2274	0.115392892799
2275	-0.21102618217
2276	-0.174031210876
2277	-0.20557802297
2278	0.0343527456628
2279	0.0684057884047
2280	0.0811550675922
2281	-0.22200454283
2282	-0.288240597746
2283	-0.0948338045386
2284	-0.416847109002
2285	-0.131512229735
2286	0.0198160939826
2287	0.0265347045191
2288	0.101114191508
2289	-0.106734291445
2290	-0.729150179708
2291	-0.174525965889
2292	-0.353209559974
2293	-0.0720652965306
2294	-0.19358371848
2295	-0.0274019255515
2296	-0.15376502407
2297	-0.192611061381
2298	-0.107841618878
2299	-0.241400446127
2300	0.0301191397453
2301	-0.465043521646
2302	-0.0582760100991
2303	-0.117131299611
2304	0.00179018040228
2305	-0.157472346808
2306	-0.136647592652
2307	-0.256770812115
2308	0.0675655723797
2309	-0.0454712137926
2310	-0.15753478544
2311	0.0284308194666
2312	-0.0711273271762
2313	-0.161571121178
2314	-0.170079932225
2315	-0.302925165195
2316	-0.0770087599581
2317	0.227817655771
2318	-0.0329079308867
2319	-0.0300117987686
2320	-0.223358776237
2321	-0.218958503069
2322	-0.114908842588
2323	-0.0559228417203
2324	-0.062361894305
2325	0.0717801493326
2326	-0.0770234925651
2327	-0.055142202404
2328	-0.0447163690752
2329	-0.166923330477
2330	-0.207303287288
2331	-0.113718501431
2332	0.0673019638093
2333	-0.186878312224
2334	-0.295645762773
2335	-0.256424090087
2336	-0.152702688642
2337	-0.0292335284035
2338	0.00756243709219
2339	-0.224448107668
2340	0.167134163575
2341	0.0230153593364
2342	0.0796355619689
2343	-0.145749630104
2344	-0.0177990957572
2345	-0.149692631612
2346	-0.0581285379915
2347	-0.0410630781143
2348	-0.278495541377
2349	-0.101904186152
2350	0.0175891151576
2351	-0.0951668848562
2352	0.0466087144003
2353	0.0661899793268
2354	0.0706715077135
2355	0.0307035902721
2356	-0.276610878776
2357	-0.0513452196409
2358	-0.200322845828
2359	0.0325903138829
2360	-0.204068983771
2361	-0.174256952223
2362	-0.385215519909
2363	-0.0940418914937
2364	0.0309632588983
2365	-0.0253195850819
2366	-0.32877993745
2367	-0.0297158326759
2368	-0.217142256131
2369	-0.332374615973
2370	-0.00640079011595
2371	-0.222018392948
2372	-0.0908913262058
2373	0.0530966206859
2374	0.012970449108
2375	-0.139880589013
2376	-0.00371869998823
2377	-0.0258864424872
2378	-0.0616449245789
2379	-0.092029738312
2380	-0.177192831116
2381	0.0954863690218
2382	-0.174000075075
2383	-0.0550086842367
2384	-0.201198875889
2385	-0.0776275966024
2386	-0.0303666740165
2387	0.0105580712194
2388	0.0657350786945
2389	-0.510266507074
2390	-0.253183980022
2391	-0.088437208797
2392	-0.179141118947
2393	-0.162211591108
2394	0.168889925348
2395	-0.115005013737
2396	-0.166791060257
2397	-0.0447825643624
2398	-0.100875067062
2399	-0.114135717558
2400	-0.0410694308019
2401	-0.137489971964
2402	0.0588385349562
2403	-0.00666544382033
2404	-0.0364511434467
2405	-0.163744388407
2406	-0.028360299177
2407	0.101749832718
2408	-0.214456371492
2409	-0.0411635617227
2410	-0.0322729340916
2411	-0.134405657404
2412	-0.239615992049
2413	-0.172934587682
2414	-0.0163191525912
2415	-0.181818886974
2416	-0.214654678476
2417	-0.447911261512
2418	0.121305046676
2419	-0.0561297846245
2420	-0.144956007558
2421	-0.0611357803831
2422	-0.057289130439
2423	-0.0594883326806
2424	0.0674234052586
2425	-0.0626214382562
2426	-0.089326848328
2427	-0.143119130779
2428	-0.0753522016212
2429	-0.15165008335
2430	-0.0458626530813
2431	-0.0547120632333
2432	-0.123069550803
2433	-0.0651772841264
2434	-0.078179213534
2435	-0.238011383452
2436	-0.228752024992
2437	0.061008297735
2438	-0.206774020658
2439	0.106347050404
2440	-0.140068332572
2441	-0.310442842319
2442	-0.1749059765
2443	-0.114270137192
2444	-0.0493540952611
2445	-0.301207301732
2446	-0.231221898494
2447	-0.0344964605252
2448	-0.0555897774308
2449	-0.172962435264
2450	-0.387900972014
2451	-0.181063096438
2452	-0.167981816528
2453	-0.190144370449
2454	-0.412821083248
2455	-0.0968754965617
2456	0.190485066505
2457	-0.280720255316
2458	-0.0672999606605
2459	0.0870541753339
2460	-0.189560861346
2461	-0.219225784715
2462	-0.245431494337
2463	-0.174633832087
2464	-0.0256446862494
2465	0.0531675225056
2466	-0.28358695281
2467	-0.0371400813462
2468	-0.190060822555
2469	-0.352534012109
2470	-0.0726515650904
2471	-0.0601522709632
2472	-0.149694988444
2473	-0.174020964907
2474	-0.00348106433652
2475	0.0620641167406
2476	-0.0570482523931
2477	0.0206118552165
2478	-0.195299295209
2479	0.0574823395813
2480	-0.128113670753
2481	-0.101927926597
2482	-0.0569848504777
2483	-0.136321770535
2484	-0.134343795192
2485	-0.203216886547
2486	-0.14900482954
2487	-0.160842558893
2488	-0.105300419861
2489	0.0250939111214
2490	-0.128644255127
2491	-0.430921806859
2492	-0.183062093338
2493	-0.0188224638961
2494	-0.23720842505
2495	-0.102353879331
2496	0.106193823905
2497	-0.110263440578
2498	-0.189972484488
2499	-0.290868170151
2500	-0.250785765994
2501	-0.246126640006
2502	-0.192124562817
2503	-0.391094942955
2504	-0.00217407846813
2505	-0.206441655468
2506	-0.140084009501
2507	-0.0381518788399
2508	-0.199661443452
2509	-0.247856049418
2510	0.00452083877957
2511	-0.466698902955
2512	-0.0115588136557
2513	-0.113747704767
2514	-0.0520996529246
2515	-0.14550243798
2516	0.00123541094746
2517	-0.145845520574
2518	-0.082005325282
2519	-0.0855207568519
2520	-0.293724616878
2521	-0.107029923847
2522	0.0122017023571
2523	-0.11523915748
2524	-0.088430946469
2525	-0.783449675352
2526	-0.035072075439
2527	-0.0520688817087
2528	0.0391179093045
2529	-0.10267472725
2530	-0.200798681955
2531	-0.243155310151
2532	-0.184646073968
2533	-0.147161386844
2534	0.0725559962626
2535	-0.204195402078
2536	-0.0253455563417
2537	-0.260834653525
2538	-0.150349704654
2539	-0.0242764174972
2540	-0.227812590107
2541	-0.14303683615
2542	0.000742181647644
2543	-0.182382793646
2544	0.0478158933737
2545	0.0461764994397
2546	-0.256726175548
2547	-0.268831458982
2548	-0.11955585508
2549	0.089684696017
2550	-0.142939378935
2551	-0.128742426717
2552	0.00963428184874
2553	-0.0795344708343
2554	-0.00946028244382
2555	-0.100197304505
2556	-0.134570573167
2557	0.0704153658497
2558	0.013388294809
2559	-0.0191736972927
2560	-0.0698278261913
2561	-0.366024425484
2562	-0.148758087871
2563	-0.108187401473
2564	-0.0646720342541
2565	-0.145804646292
2566	-0.1553935513
2567	-0.0981201625669
2568	-0.126224209784
2569	-0.31330392108
2570	-0.068792920345
2571	-0.330422458096
2572	0.0184063454291
2573	-0.140516196419
2574	-0.131138294238
2575	-0.115218794488
2576	0.0443702328258
2577	0.0931717627561
2578	0.00264621319298
2579	-0.122512829942
2580	-0.106224829633
2581	-0.220344500496
2582	-0.17897237967
2583	-0.205234507899
2584	0.254532614739
2585	-0.287655909321
2586	-0.243884196035
2587	-0.109804924154
2588	0.0924668998622
2589	-0.0288688020029
2590	-0.223599430669
2591	-0.317579315311
2592	-0.103011898076
2593	-0.0708205389431
2594	-0.122740671331
2595	-0.178713863299
2596	-0.176023799095
2597	-0.0511778331646
2598	-0.0476153134977
2599	0.191891304444
2600	-0.189592139615
2601	-0.000682666751163
2602	-0.065296182837
2603	-0.0864170238404
2604	0.167510164565
2605	-0.0680369341065
2606	-0.120586812475
2607	-0.0300115823195
2608	-0.0992001891895
2609	-0.29100665602
2610	-0.128706859023
2611	-0.184397320777
2612	-0.282333629557
2613	0.0972458424318
2614	-0.0513024598523
2615	-0.138067254447
2616	-0.00643559399243
2617	-0.208650973652
2618	-0.193732239695
2619	-0.0251991181897
2620	-0.0615270937016
2621	-0.304787246446
2622	-0.176422553616
2623	0.0174565034171
2624	-0.152205484281
2625	-0.142607198494
2626	0.140907932229
2627	0.0607171274176
2628	0.0438559011924
2629	-0.0976240481761
2630	-0.0131349684221
2631	-0.115116649031
2632	-0.00765166288372
2633	-0.156917306889
2634	-0.126632412666
2635	-0.130696336422
2636	-0.361670811491
2637	-0.11123511829
2638	-0.109674044397
2639	0.114225139052
2640	0.062408307247
2641	-0.204934081502
2642	-0.0951357582004
2643	-0.0162253685769
2644	-0.264451231317
2645	-0.185373840566
2646	0.217727437635
2647	-0.178899975638
2648	0.221978326053
2649	-0.234692422988
2650	-0.132834120296
2651	0.00947908048375
2652	-0.152428233926
2653	-0.144699940015
2654	-0.0793356997487
2655	-0.165575938683
2656	-0.153597505008
2657	-0.0710520272176
2658	-0.177671284705
2659	-0.0285059711731
2660	-0.0189147703756
2661	0.0770284515889
2662	0.0397867823786
2663	-0.338380396419
2664	-0.419891604758
2665	-0.154954004435
2666	-0.0996441978238
2667	-0.108031878609
2668	0.0151926704747
2669	-0.219063860545
2670	-0.0348789141434
2671	-0.153479009905
2672	-0.0537637593804
2673	-0.149314343441
2674	-0.462140708308
2675	-0.0759186284355
2676	-0.326957071967
2677	-0.14051979115
2678	-0.14615457768
2679	-0.167893110809
2680	-0.0542997945235
2681	-0.127549782527
2682	-0.346946168088
2683	-0.191184111737
2684	-0.0768066560012
2685	0.168222562441
2686	0.0783618450154
2687	0.0583326115747
2688	0.0359679235669
2689	-0.0711005123646
2690	-0.112289040311
2691	0.0403204188316
2692	0.0561041202606
2693	-0.343275019917
2694	0.0571696235582
2695	-0.244549390415
2696	-0.082959843187
2697	-0.313375988942
2698	-0.336178109517
2699	-0.0321176438545
2700	-0.164756515168
2701	-0.0936452849229
2702	-0.0578723119911
2703	-0.319408527303
2704	-0.0663198790114
2705	-0.0693286934934
2706	-0.0421830908742
2707	-0.0797466954602
2708	-0.36099334079
2709	0.0203192829755
2710	-0.294667676219
2711	0.00617319052407
2712	-0.145216479595
2713	0.128784099019
2714	0.0233270130733
2715	-0.0302343895158
2716	-0.0286555820488
2717	0.0892888055426
2718	-0.179670952777
2719	-0.0128264866216
2720	-0.155196679424
2721	-0.0436133265151
2722	0.0262738367118
2723	-0.0723008039943
2724	-0.187517507028
2725	-0.210855646853
2726	-0.167289483039
2727	0.0283229849858
2728	0.18540752547
2729	-0.0362676714601
2730	-0.155155756921
2731	-0.0997301707548
2732	-0.0129154346914
2733	0.154683089553
2734	-0.212675794132
2735	-0.326917968111
2736	-0.00302545576869
2737	-0.282518671895
2738	0.0256985284719
2739	-0.0890503646578
2740	0.0595202436385
2741	-0.143814877416
2742	-0.213921177867
2743	-0.213319311671
2744	-0.15583133204
2745	0.00283518347682
2746	-0.410073363821
2747	-0.0996377852975
2748	-0.226940012571
2749	0.014757777426
2750	-0.143308239839
2751	-0.124887619756
2752	-0.238551891139
2753	-0.144137844923
2754	-0.157692358828
2755	-0.0426365500338
2756	0.00446406211167
2757	-0.11230838036
2758	-0.0875566692544
2759	0.131929428891
2760	0.0379973829224
2761	-0.0671466067905
2762	-0.30769198443
2763	-0.195863710754
2764	-0.19580888932
2765	-0.210336561566
2766	-0.22665471922
2767	-0.116246924037
2768	0.0099257234414
2769	-0.279796604017
2770	-0.118137146267
2771	-0.0752129172045
2772	-0.269205499925
2773	0.0677872856334
2774	-0.087285903687
2775	-0.233148961939
2776	-0.129323978002
2777	-0.140097072488
2778	-0.281026441589
2779	0.000410375489161
2780	-0.0494134905425
2781	-0.110762164869
2782	-0.311259865738
2783	-0.149613995354
2784	0.0486231294285
2785	-0.128430835609
2786	-0.0486881145821
2787	0.0222419953474
2788	-0.093530230442
2789	-0.165975738479
2790	-0.154304536754
2791	-0.185647979998
2792	-0.142348702926
2793	0.0367416570528
2794	0.104774008458
2795	-0.602807798447
2796	-0.113614127377
2797	-0.200223518704
2798	-0.0829192492923
2799	-0.0962702397807
2800	-0.152962075042
2801	0.100519211168
2802	-0.172893670875
2803	-0.02925149368
2804	-0.0865490346292
2805	-0.279463375388
2806	-0.21542057755
2807	-0.0323222776903
2808	-0.299367699825
2809	0.192405972755
2810	-0.245127880742
2811	0.0160301132108
2812	-0.0851173406012
2813	0.0851724107538
2814	-0.306542476729
2815	-0.101029469929
2816	-0.154051691357
2817	0.104327349468
2818	-0.154370836132
2819	-0.180064397267
2820	-0.0513723861171
2821	-0.232805529249
2822	-0.0106211882267
2823	-0.396879716484
2824	-0.0727838515668
2825	-0.122768953165
2826	-0.31895223232
2827	0.058827218507
2828	-0.358728543328
2829	-0.0369380522199
2830	-0.197101390239
2831	-0.262114650581
2832	-0.275843388611
2833	-0.119788676447
2834	0.0706361594939
2835	-0.0783997557574
2836	-0.143246547039
2837	-0.132074578567
2838	0.052065562464
2839	-0.247915750139
2840	-0.395492537377
2841	-0.0337521934915
2842	-0.250824680256
2843	-0.162668840263
2844	-0.17268030292
2845	-0.0181507923099
2846	-0.0875625841876
2847	-0.151664226466
2848	-0.198968843423
2849	-0.181210583288
2850	-0.225451435438
2851	-0.306101746119
2852	0.0378717594651
2853	-0.34165874031
2854	-0.212165205925
2855	-0.036183197738
2856	-0.0440994140228
2857	-0.188837248716
2858	-0.0586966450409
2859	-0.255449746144
2860	0.0341853318383
2861	-0.232266469952
2862	-0.10872446865
2863	-0.19745242686
2864	-0.220310857951
2865	-0.054851100648
2866	0.142077820213
2867	-0.341981923297
2868	-0.144005765654
2869	0.0938499675696
2870	-0.129733446109
2871	-0.0750412590576
2872	-0.12677629783
2873	-0.0698506082287
2874	0.0533509529651
2875	-0.22028070452
2876	-0.079859042928
2877	-0.51952342759
2878	-0.349398498535
2879	-0.203060765178
2880	-0.0141934443322
2881	-0.170066913571
2882	0.202264857414
2883	0.083348809827
2884	0.116682610829
2885	0.0715834480817
2886	0.0535710073003
2887	-0.34628346552
2888	-0.217754591239
2889	-0.0943923227935
2890	0.00631807994329
2891	-0.168875712548
2892	0.0444271984697
2893	-0.289471884935
2894	-0.125893153264
2895	-0.0915271536952
2896	-0.159943657589
2897	-0.195676750875
2898	-0.0446764179885
2899	-0.218064057163
2900	-0.138105793545
2901	-0.195775063155
2902	-0.159794498814
2903	-0.370196940645
2904	-0.266438550878
2905	-0.157971997571
2906	-0.0590938586316
2907	-0.179438125744
2908	-0.206413882525
2909	-0.128550227705
2910	-0.0281320389546
2911	-0.233335239762
2912	-0.542157267657
2913	-0.149036967412
2914	-0.132318319215
2915	-0.161303096854
2916	-0.162928878356
2917	-0.0476197860193
2918	-0.0828737613891
2919	-0.0761538981142
2920	-0.055379550194
2921	-0.165221160809
2922	0.0574623792507
2923	-0.133888951872
2924	-0.166812048165
2925	-0.157692066378
2926	0.0314988868813
2927	-0.0612740043191
2928	-0.0780453386774
2929	-0.100628848785
2930	-0.121682237759
2931	-0.211323582492
2932	-0.239370063586
2933	-0.50940349048
2934	-0.0309932722026
2935	-0.333029367511
2936	-0.210094875777
2937	-0.212448995778
2938	-0.0740093684225
2939	-0.0903485262819
2940	-0.0537047432429
2941	-0.102992148675
2942	-0.0529586064389
2943	-0.188949906274
2944	-0.127465692373
2945	-0.285440181635
2946	-0.168881789471
2947	0.121451614296
2948	0.0284644765192
2949	-0.241311014585
2950	-0.169257176572
2951	-0.186411433915
2952	-0.231663884919
2953	-0.274026728869
2954	0.158803182321
2955	0.0537417913432
2956	-0.188342209342
2957	0.124490324092
2958	0.0181998177561
2959	-0.150823214758
2960	-0.0179351769646
2961	-0.236819449722
2962	-0.152304977759
2963	-0.0277306853764
2964	-0.189487490489
2965	-0.147949467181
2966	-0.0484741817129
2967	-0.15181137322
2968	-0.147366393699
2969	-0.0734345493825
2970	-0.00807139922518
2971	-0.396226642762
2972	-0.218379715903
2973	-0.203213149581
2974	0.00443885863056
2975	-0.0571762184405
2976	-0.163885789087
2977	-0.34551248367
2978	-0.265971874062
2979	-0.0977662532279
2980	-0.155898429043
2981	-0.235819023431
2982	-0.188939452973
2983	-0.0653718956996
2984	-0.226961716745
2985	-0.292567787954
2986	0.00952645141546
2987	-0.2916900984
2988	-0.24445421572
2989	-0.0628277550989
2990	-0.125848834978
2991	-0.0956536088498
2992	-0.284455338287
2993	-0.0519169518977
2994	0.0117460150532
2995	-0.0414646860348
2996	-0.103060177489
2997	-0.172885561307
2998	-0.15088463993
2999	0.106826654263
3000	-0.118543689039
3001	-0.25621049496
3002	-0.00808685293487
3003	-0.0981979095861
3004	-0.230383559224
3005	-0.0228665161606
3006	-0.162705742785
3007	-0.000369343152524
3008	-0.335873694984
3009	-0.312981732354
3010	-0.0697836788894
3011	-0.159108010473
3012	-0.000280534293944
3013	-0.427008784463
3014	-0.0986228068156
3015	-0.371035900329
3016	0.0566746352345
3017	-0.168251806671
3018	-0.483946618949
3019	-0.0668309792286
3020	-0.304643321899
3021	-0.256665175728
3022	-0.0788949747875
3023	-0.218912418683
3024	-0.472696304825
3025	-0.0464582469439
3026	-0.0711128949827
3027	0.063599259039
3028	0.0312114571676
3029	-0.0745160991851
3030	-0.175259710884
3031	-0.152492434517
3032	0.154623129895
3033	0.0815091807777
3034	-0.200565148025
3035	-0.0588971971036
3036	-0.130935553536
3037	-0.0113972354309
3038	-0.385235160871
3039	0.0619355981223
3040	-0.362952495111
3041	-0.158990166679
3042	-0.246708493853
3043	-0.113494090437
3044	-0.035763079723
3045	-0.0723067957474
3046	-0.00523467064405
3047	-0.203462084431
3048	-0.0113089831617
3049	-0.151141827284
3050	0.0159531258825
3051	-0.158828033945
3052	-0.277816415061
3053	0.0154958514873
3054	-0.360502395194
3055	-0.255956581098
3056	0.0803669915665
3057	-0.248599242116
3058	-0.158107991108
3059	-0.166913793812
3060	-0.117964626855
3061	-0.247339797413
3062	-0.294660844297
3063	-0.114302565711
3064	-0.170890573023
3065	-0.278404005991
3066	-0.104855158995
3067	-0.14344457453
3068	-0.235581755258
3069	-0.299928719941
3070	-0.280564085535
3071	-0.345014117794
3072	-0.140261977672
3073	-0.194043271677
3074	-0.119883513215
3075	-0.142136218002
3076	-0.118900493709
3077	-0.264992926847
3078	-0.0186597196581
3079	-0.0923459411424
3080	-0.00797256894142
3081	0.157006638305
3082	-0.0478496609736
3083	-0.13903920509
3084	-0.360469610688
3085	-0.200350571161
3086	-0.0472812680645
3087	-0.118681496903
3088	-0.251510353635
3089	-0.0939839275398
3090	-0.157229873731
3091	-0.166422673123
3092	-0.177143058173
3093	-0.126220873453
3094	-0.280618803171
3095	-0.233499496925
3096	-0.0250896511002
3097	0.241894826018
3098	-0.196209347712
3099	-0.0453420481111
3100	0.194351988839
3101	0.0673293217231
3102	-0.20012391975
3103	-0.197137385392
3104	-0.143794919124
3105	-0.217343539278
3106	-0.188188621023
3107	0.0899636765612
3108	0.138797552241
3109	-0.13502024021
3110	-0.081815141817
3111	-0.0482498324839
3112	-0.247116250347
3113	-0.0830805952492
3114	0.0447979721085
3115	-0.229076455802
3116	-0.436185788767
3117	0.111761123399
3118	-0.131251673042
3119	0.0823513141138
3120	-0.11019823169
3121	-0.223839986601
3122	0.0877614152246
3123	-0.0951647631746
3124	-0.0915170810968
3125	-0.101501327912
3126	-0.132080755426
3127	-0.0414356502052
3128	-0.173012758301
3129	-0.135841786053
3130	-0.04443115364
3131	-0.0734097029199
3132	-0.126931201823
3133	-0.177087042329
3134	-0.10958964715
3135	-0.240694439804
3136	-0.324950876343
3137	-0.173077924877
3138	0.0140013833122
3139	0.056423814853
3140	-0.316228175129
3141	-0.11124999876
3142	-0.0236484285404
3143	-0.107951684858
3144	-0.103049075174
3145	-0.0663529041895
3146	0.0169867113504
3147	0.0236724285367
3148	-0.0828201680637
3149	-0.0855638255819
3150	-0.568749679194
3151	-0.0340870009543
3152	-0.0929077390488
3153	-0.163300551798
3154	-0.0222426528284
3155	-0.241281058408
3156	-0.24057924923
3157	0.0228069566222
3158	-0.0345595076361
3159	0.125581733701
3160	-0.0968625816648
3161	0.00290385765732
3162	-0.0780148105099
3163	-0.434640563731
3164	-0.0230081895906
3165	-0.00576745784027
3166	-0.083241824255
3167	-0.0843322287012
3168	-0.230503094897
3169	0.243512357369
3170	-0.197149082609
3171	-0.155922587867
3172	-0.0375788021513
3173	-0.0587731863248
3174	-0.0165950730382
3175	-0.242116334515
3176	0.000260841698661
3177	-0.161181500342
3178	0.0116521280794
3179	-0.0755362920424
3180	-0.05918525921
3181	-0.0793785853711
3182	-0.141431111511
3183	-0.0583532525471
3184	0.0612650562597
3185	0.00604226029664
3186	-0.159927283045
3187	-0.100769520931
3188	-0.0106682933295
3189	-0.0789130474382
3190	0.0483594672927
3191	-0.139998682578
3192	0.00362538974092
3193	-0.175611526487
3194	-0.287847277518
3195	-0.140882807096
3196	-0.132175617498
3197	-0.127228022546
3198	-0.0891513830863
3199	-0.0272547700977
3200	-0.0422873650094
3201	-0.134656681902
3202	-0.118644596977
3203	0.0117339477113
3204	-0.10635940906
3205	-0.054967620769
3206	-0.0544075595364
3207	0.0745614585482
3208	-0.064732663412
3209	-0.0454554162254
3210	-0.143002079382
3211	-0.309762545498
3212	-0.470627175156
3213	-0.0747566297633
3214	-0.0987869986678
3215	-0.306703613259
3216	-0.113249305495
3217	-0.128027200179
3218	-0.0617590689891
3219	-0.23817743968
3220	-0.0576522636194
3221	-0.110692959414
3222	-0.164897613606
3223	-0.0717076800116
3224	-0.284870998
3225	-0.227559621455
3226	-0.31819013328
3227	-0.0579226473909
3228	-0.167312076256
3229	-0.206176217255
3230	-0.257555498443
3231	-0.0970471619584
3232	-0.00990300388016
3233	-0.0725876851155
3234	-0.308905583567
3235	-0.00755468347381
3236	-0.0134620859904
3237	-0.145817212718
3238	-0.206934012664
3239	-0.215369576626
3240	-0.0764478360475
3241	-0.233900556983
3242	-0.0370160196549
3243	-0.393641505173
3244	-0.280503174296
3245	-0.044395600343
3246	-0.185556876641
3247	-0.125136525396
3248	-0.332937274654
3249	-0.206584791449
3250	-0.199135227406
3251	-0.277587693898
3252	-0.0677682597015
3253	0.0089719074654
3254	-0.159387944549
3255	0.0324234605155
3256	-0.117392366286
3257	-0.0617998707722
3258	-0.220638520998
3259	-0.166783683102
3260	-0.0826480918259
3261	-0.129617438715
3262	-0.0194582232053
3263	-0.0586075415725
3264	0.0848524111153
3265	-0.0920096295771
3266	0.00271852602516
3267	-0.0512594416921
3268	-0.116860750035
3269	-0.0845582057009
3270	0.14540261082
3271	-0.0189415767525
3272	-0.349333969249
3273	-0.0497584135029
3274	0.0793195811982
3275	-0.286282562998
3276	-0.164965070016
3277	-0.373896334211
3278	-0.163879157474
3279	0.0585974934097
3280	-0.142984759571
3281	-0.124832690244
3282	-0.314772498072
3283	-0.107847836215
3284	-0.19223727926
3285	-0.11859673478
3286	-1.1382582176
3287	-0.110971540985
3288	-0.0612450787471
3289	-0.148520217111
3290	0.050377868483
3291	-0.159091183431
3292	-0.253729240868
3293	-0.0835808949334
3294	-0.0715916745126
3295	9.37056426528e-05
3296	0.242197148797
3297	-0.159437276337
3298	-0.177520595465
3299	-0.0276776646535
3300	0.00768018204526
3301	0.0545048474619
3302	-0.22020718191
3303	-0.0904773564951
3304	-0.260858499776
3305	-0.18667844799
3306	0.0223455639305
3307	0.0105012419086
3308	-0.0670932047059
3309	-0.0350586715389
3310	-0.0926353768048
3311	-0.26659859031
3312	0.00281339144269
3313	-0.0279893796158
3314	-0.197783656999
3315	0.0824140728864
3316	-0.191064474727
3317	0.0476488756969
3318	-0.165820043319
3319	-0.102755893933
3320	-0.313996704638
3321	0.0978021563788
3322	-0.196351689884
3323	-0.0101701019026
3324	0.0470104800368
3325	-0.100358535967
3326	0.00612733851194
3327	-0.0262063176009
3328	-0.151228746025
3329	-0.0563727723943
3330	-0.0253650380987
3331	0.08595319955
3332	-0.0784260816774
3333	-0.466180914729
3334	0.0339726955538
3335	-0.328064366215
3336	-0.0568202883126
3337	-0.195221096897
3338	-0.198416016906
3339	-0.230722108042
3340	-0.184735102759
3341	-0.12139070022
3342	0.228410763983
3343	0.142787300164
3344	0.0087711472671
3345	-0.161599558859
3346	-0.025909902009
3347	-0.108477177587
3348	-0.123339615899
3349	-0.215446738112
3350	-0.33806123451
3351	-0.0687654709252
3352	-0.267173854337
3353	-0.141112150883
3354	-0.120056556997
3355	-0.118507223509
3356	0.0317159021243
3357	-0.310951016915
3358	-0.268090035895
3359	-0.343448999117
3360	0.0115122916704
3361	-0.180947887819
3362	-0.18504855971
3363	0.0943312972764
3364	-0.118920971588
3365	-0.111919123069
3366	-0.092881356195
3367	-0.0066270045794
3368	-0.0662046304355
3369	0.0383326062572
3370	-0.257549014345
3371	-0.0305671289647
3372	-0.152947615296
3373	-0.0144298809345
3374	-0.0567872146335
3375	0.123310674968
3376	-0.0343018357645
3377	-0.0506690196553
3378	-0.0903429340064
3379	-0.14163415363
3380	0.11815343273
3381	-0.185114688139
3382	0.0225295808376
3383	-0.259835148051
3384	-0.0213798094895
3385	-0.090756451547
3386	-0.0257982309682
3387	0.0280385464955
3388	-0.120316079908
3389	-0.132181478197
3390	-0.00720633785228
3391	-0.0968149306011
3392	0.163466296865
3393	-0.147693460131
3394	-0.0679981484545
3395	-0.0995517864796
3396	-0.165949561093
3397	-0.0748231146828
3398	-0.0340537868514
3399	-0.222963713703
3400	-0.136752593545
3401	-0.111290602787
3402	-0.0527139717369
3403	-0.0529880663658
3404	-0.189339354567
3405	-0.117031031696
3406	-0.355991424762
3407	-0.2251471353
3408	-0.0533696819819
3409	-0.35087327394
3410	-0.268206708596
3411	0.0166201084796
3412	-0.0838981365963
3413	-0.012228573174
3414	-0.123650807425
3415	-0.0172685268716
3416	-0.0330508791699
3417	-0.159764349776
3418	-0.102493035013
3419	-0.106980035315
3420	-0.186356302856
3421	0.0664115584511
3422	-0.190455197825
3423	-0.338854454764
3424	-0.0792574017089
3425	-0.269905505783
3426	-0.143208850707
3427	0.0409647750409
3428	-0.640749199702
3429	-0.0961780252008
3430	-0.380952388022
3431	-0.0434438813623
3432	-0.295446369005
3433	-0.0671803936944
3434	-0.0250464341422
3435	0.0399882477741
3436	-0.258471109396
3437	-0.551133810077
3438	-0.00322227674556
3439	-0.107093568715
3440	-0.152972091972
3441	-0.16182130455
3442	-0.193507162275
3443	-0.243153536318
3444	-0.28292922097
3445	-0.679716337985
