pathway	NGenes	Correlation	Direction	PValue	FDR	model	setting
R-HSA-156827	101	0.01	Up	0.00839710623999986	0.0326412009861721	omit_NAA25_07	fixed_0.01
R-HSA-9909649	12	0.01	Up	0.00841712187866773	0.0326412009861721	omit_NAA25_07	fixed_0.01
R-HSA-380994	13	0.01	Up	0.00854504883963608	0.03300734551781	omit_NAA25_07	fixed_0.01
R-HSA-3000171	18	0.01	Down	0.00883156217785568	0.03398081541089	omit_NAA25_07	fixed_0.01
R-HSA-9865881	19	0.01	Down	0.00895215301521288	0.0343107810116136	omit_NAA25_07	fixed_0.01
R-HSA-6794361	20	0.01	Down	0.00904133694207755	0.0344383805853699	omit_NAA25_07	fixed_0.01
R-HSA-1251985	10	0.01	Down	0.00905537113869116	0.0344383805853699	omit_NAA25_07	fixed_0.01
R-HSA-167172	32	0.01	Up	0.00924040168465828	0.0350069063822631	omit_NAA25_07	fixed_0.01
R-HSA-8949215	17	0.01	Down	0.00933372107870907	0.0352249626916798	omit_NAA25_07	fixed_0.01
R-HSA-975634	11	0.01	Down	0.00964229919053868	0.0362506286361855	omit_NAA25_07	fixed_0.01
R-HSA-379726	17	0.01	Down	0.0096894600141317	0.0362894224863868	omit_NAA25_07	fixed_0.01
R-HSA-556833	263	0.01	Down	0.00985499518747449	0.0367538134391164	omit_NAA25_07	fixed_0.01
R-HSA-9709957	50	0.01	Down	0.00988808178818867	0.0367538134391164	omit_NAA25_07	fixed_0.01
R-HSA-163685	38	0.01	Down	0.00995904571309511	0.0367724435869569	omit_NAA25_07	fixed_0.01
R-HSA-6806667	12	0.01	Down	0.00999035090612391	0.0367724435869569	omit_NAA25_07	fixed_0.01
R-HSA-164952	17	0.01	Down	0.0100050912500553	0.0367724435869569	omit_NAA25_07	fixed_0.01
R-HSA-6785470	14	0.01	Down	0.0101002400889265	0.0369841505114968	omit_NAA25_07	fixed_0.01
R-HSA-1222556	13	0.01	Down	0.0103855675938207	0.0378880891848645	omit_NAA25_07	fixed_0.01
R-HSA-70326	48	0.01	Up	0.0105121087041156	0.0381983492770059	omit_NAA25_07	fixed_0.01
R-HSA-6796648	29	0.01	Up	0.0105708814458548	0.0381983492770059	omit_NAA25_07	fixed_0.01
R-HSA-9931295	10	0.01	Down	0.0105869536574849	0.0381983492770059	omit_NAA25_07	fixed_0.01
R-HSA-446193	34	0.01	Down	0.0108955236672295	0.0391682146431425	omit_NAA25_07	fixed_0.01
R-HSA-8878171	70	0.01	Up	0.0110769746648704	0.0396757092541721	omit_NAA25_07	fixed_0.01
R-HSA-1236394	18	0.01	Down	0.0113042359445883	0.0403430159616648	omit_NAA25_07	fixed_0.01
R-HSA-9013418	19	0.01	Up	0.0119632218243717	0.042432709942318	omit_NAA25_07	fixed_0.01
R-HSA-69618	45	0.01	Up	0.0119759323492024	0.042432709942318	omit_NAA25_07	fixed_0.01
R-HSA-3214841	11	0.01	Up	0.0122090919517442	0.0429981054078427	omit_NAA25_07	fixed_0.01
R-HSA-1280215	269	0.01	Up	0.0122228116895391	0.0429981054078427	omit_NAA25_07	fixed_0.01
R-HSA-2682334	49	0.01	Down	0.0123267663067725	0.0432094833173341	omit_NAA25_07	fixed_0.01
R-HSA-9857377	13	0.01	Down	0.0124550208549179	0.0434989395439288	omit_NAA25_07	fixed_0.01
R-HSA-3781860	17	0.01	Down	0.0124976648638902	0.0434989395439288	omit_NAA25_07	fixed_0.01
R-HSA-1650814	11	0.01	Down	0.0128205091892297	0.0444389302143807	omit_NAA25_07	fixed_0.01
R-HSA-72312	163	0.01	Up	0.0128579645797954	0.0444389302143807	omit_NAA25_07	fixed_0.01
R-HSA-9610379	31	0.01	Up	0.0129787696328572	0.0446996087005745	omit_NAA25_07	fixed_0.01
R-HSA-9692914	55	0.01	Up	0.0134710620866844	0.0462334360814777	omit_NAA25_07	fixed_0.01
R-HSA-74752	30	0.01	Down	0.0135644107728124	0.046392168788959	omit_NAA25_07	fixed_0.01
R-HSA-77387	19	0.01	Down	0.0137552144602366	0.0468819593194915	omit_NAA25_07	fixed_0.01
R-HSA-437239	29	0.01	Down	0.0143838364675115	0.0488554445534443	omit_NAA25_07	fixed_0.01
R-HSA-6782135	34	0.01	Up	0.0144514672203142	0.0489164783917853	omit_NAA25_07	fixed_0.01
R-HSA-69473	26	0.01	Up	0.0145599233054408	0.0491148097803398	omit_NAA25_07	fixed_0.01
R-HSA-389958	25	0.01	Up	0.0146231244307106	0.0491596503899316	omit_NAA25_07	fixed_0.01
R-HSA-191273	22	0.01	Down	0.0147695678335862	0.0493245258812427	omit_NAA25_07	fixed_0.01
R-HSA-1839117	10	0.01	Up	0.0148369562310008	0.0493245258812427	omit_NAA25_07	fixed_0.01
R-HSA-9659379	27	0.01	Down	0.0148422421745724	0.0493245258812427	omit_NAA25_07	fixed_0.01
R-HSA-9609646	57	0.01	Up	0.0148724712555625	0.0493245258812427	omit_NAA25_07	fixed_0.01
R-HSA-5213460	11	0.01	Up	0.0151704868558235	0.0499763530200204	omit_NAA25_07	fixed_0.01
R-HSA-5675482	11	0.01	Up	0.0151704868558235	0.0499763530200204	omit_NAA25_07	fixed_0.01
R-HSA-9662360	26	0.01	Down	0.0153392618062781	0.0503639095972798	omit_NAA25_07	fixed_0.01
R-HSA-9662851	21	0.01	Down	0.0155774240778789	0.0508071613136116	omit_NAA25_07	fixed_0.01
R-HSA-9664433	21	0.01	Down	0.0155774240778789	0.0508071613136116	omit_NAA25_07	fixed_0.01
R-HSA-6782210	34	0.01	Up	0.0161953637615661	0.0526482947364441	omit_NAA25_07	fixed_0.01
R-HSA-2467813	95	0.01	Up	0.0165491110642739	0.0536212973628611	omit_NAA25_07	fixed_0.01
R-HSA-73864	22	0.01	Up	0.0178889567033671	0.0575727005153427	omit_NAA25_07	fixed_0.01
R-HSA-2046104	10	0.01	Down	0.0179439787392997	0.0575727005153427	omit_NAA25_07	fixed_0.01
R-HSA-2046106	10	0.01	Down	0.0179439787392997	0.0575727005153427	omit_NAA25_07	fixed_0.01
R-HSA-212676	12	0.01	Down	0.0181223521340876	0.0579562235457021	omit_NAA25_07	fixed_0.01
R-HSA-9865118	12	0.01	Down	0.0185510888675206	0.0590154720459494	omit_NAA25_07	fixed_0.01
R-HSA-3000178	16	0.01	Down	0.0185733972936491	0.0590154720459494	omit_NAA25_07	fixed_0.01
R-HSA-8978868	72	0.01	Down	0.018886547053772	0.0598175204114644	omit_NAA25_07	fixed_0.01
R-HSA-5696400	18	0.01	Up	0.0189895729930858	0.059951055763428	omit_NAA25_07	fixed_0.01
R-HSA-2995410	49	0.01	Up	0.0193431782813565	0.060872302259221	omit_NAA25_07	fixed_0.01
R-HSA-177504	10	0.01	Down	0.0199689565847289	0.0626414720890382	omit_NAA25_07	fixed_0.01
R-HSA-372790	94	0.01	Down	0.0203582396661539	0.063597298390888	omit_NAA25_07	fixed_0.01
R-HSA-1834949	22	0.01	Up	0.0204027881132189	0.063597298390888	omit_NAA25_07	fixed_0.01
R-HSA-69242	70	0.01	Up	0.0205667211000737	0.063811649168756	omit_NAA25_07	fixed_0.01
R-HSA-1268020	41	0.01	Down	0.0206011212544816	0.063811649168756	omit_NAA25_07	fixed_0.01
R-HSA-168255	128	0.01	Up	0.0209028105375942	0.0645431610643581	omit_NAA25_07	fixed_0.01
R-HSA-416476	29	0.01	Down	0.0216312732471949	0.0664896172038639	omit_NAA25_07	fixed_0.01
R-HSA-68875	42	0.01	Up	0.0216681899720206	0.0664896172038639	omit_NAA25_07	fixed_0.01
R-HSA-8951664	87	0.01	Up	0.0218307304104824	0.0667803399202644	omit_NAA25_07	fixed_0.01
R-HSA-388396	91	0.01	Down	0.0230352265012151	0.0702467433550986	omit_NAA25_07	fixed_0.01
R-HSA-3700989	137	0.01	Up	0.0242108644811852	0.0736040170184178	omit_NAA25_07	fixed_0.01
R-HSA-5218859	19	0.01	Up	0.0244704120522101	0.0741641719120828	omit_NAA25_07	fixed_0.01
R-HSA-167152	26	0.01	Up	0.0253117522167889	0.0757813858162221	omit_NAA25_07	fixed_0.01
R-HSA-167200	26	0.01	Up	0.0253117522167889	0.0757813858162221	omit_NAA25_07	fixed_0.01
R-HSA-167169	26	0.01	Up	0.0253117522167889	0.0757813858162221	omit_NAA25_07	fixed_0.01
R-HSA-167246	26	0.01	Up	0.0253117522167889	0.0757813858162221	omit_NAA25_07	fixed_0.01
R-HSA-9856649	19	0.01	Up	0.0258913216912008	0.0772816723207056	omit_NAA25_07	fixed_0.01
R-HSA-9033241	24	0.01	Down	0.026000604309438	0.0773733995311069	omit_NAA25_07	fixed_0.01
R-HSA-70268	29	0.01	Down	0.0260817061485995	0.0773809655312363	omit_NAA25_07	fixed_0.01
R-HSA-180786	22	0.01	Up	0.0263350626409214	0.0778980081120349	omit_NAA25_07	fixed_0.01
R-HSA-397795	11	0.01	Down	0.0268188996377459	0.0790916650993405	omit_NAA25_07	fixed_0.01
R-HSA-1630316	34	0.01	Down	0.0274919222796958	0.0808344580462698	omit_NAA25_07	fixed_0.01
R-HSA-9701190	10	0.01	Up	0.0282324713247077	0.0815397301825364	omit_NAA25_07	fixed_0.01
R-HSA-9675136	10	0.01	Up	0.0282324713247077	0.0815397301825364	omit_NAA25_07	fixed_0.01
R-HSA-5693579	10	0.01	Up	0.0282324713247077	0.0815397301825364	omit_NAA25_07	fixed_0.01
R-HSA-9709570	10	0.01	Up	0.0282324713247077	0.0815397301825364	omit_NAA25_07	fixed_0.01
R-HSA-5693616	10	0.01	Up	0.0282324713247077	0.0815397301825364	omit_NAA25_07	fixed_0.01
R-HSA-5362517	13	0.01	Down	0.0282961564566145	0.0815397301825364	omit_NAA25_07	fixed_0.01
R-HSA-157579	34	0.01	Up	0.0283112565709923	0.0815397301825364	omit_NAA25_07	fixed_0.01
R-HSA-9833482	34	0.01	Up	0.0290773848848129	0.0835021111123635	omit_NAA25_07	fixed_0.01
R-HSA-3858494	66	0.01	Down	0.0292003436543793	0.0836114491266385	omit_NAA25_07	fixed_0.01
R-HSA-9658195	54	0.01	Down	0.0295163803473054	0.0840278457864042	omit_NAA25_07	fixed_0.01
R-HSA-9824443	54	0.01	Down	0.0295163803473054	0.0840278457864042	omit_NAA25_07	fixed_0.01
R-HSA-6804757	11	0.01	Up	0.0298911667017311	0.0846057448310492	omit_NAA25_07	fixed_0.01
R-HSA-6806003	11	0.01	Up	0.0298911667017311	0.0846057448310492	omit_NAA25_07	fixed_0.01
R-HSA-1474290	17	0.01	Down	0.0304615286041638	0.0859730821636141	omit_NAA25_07	fixed_0.01
R-HSA-168273	115	0.01	Up	0.0308281376378017	0.0867365062799402	omit_NAA25_07	fixed_0.01
R-HSA-8949664	12	0.01	Down	0.0309081357403645	0.0867365062799402	omit_NAA25_07	fixed_0.01
R-HSA-9694516	139	0.01	Up	0.0317942599601655	0.0889697331271675	omit_NAA25_07	fixed_0.01
R-HSA-9009391	25	0.01	Down	0.0320499328502523	0.0894311157436218	omit_NAA25_07	fixed_0.01
R-HSA-9609507	86	0.01	Down	0.0322597581595409	0.0896851514300496	omit_NAA25_07	fixed_0.01
R-HSA-9678108	71	0.01	Up	0.0323230748808808	0.0896851514300496	omit_NAA25_07	fixed_0.01
R-HSA-1660499	20	0.01	Down	0.0335197566261707	0.0927442704403881	omit_NAA25_07	fixed_0.01
R-HSA-2173788	11	0.01	Up	0.034182852795199	0.0943140336226079	omit_NAA25_07	fixed_0.01
R-HSA-110373	14	0.01	Up	0.0346235346640826	0.0952630772182161	omit_NAA25_07	fixed_0.01
R-HSA-8979227	13	0.01	Down	0.0356769252905424	0.0978879426495382	omit_NAA25_07	fixed_0.01
R-HSA-5357801	97	0.01	Up	0.0363160583037389	0.099364770636619	omit_NAA25_07	fixed_0.01
R-HSA-196854	68	0.01	Down	0.0367126972994328	0.10017176409956	omit_NAA25_07	fixed_0.01
R-HSA-2187338	19	0.01	Down	0.0374041158286034	0.101776392517056	omit_NAA25_07	fixed_0.01
R-HSA-114604	11	0.01	Down	0.0376060026902685	0.101976900256377	omit_NAA25_07	fixed_0.01
R-HSA-9854311	13	0.01	Down	0.0376848646632704	0.101976900256377	omit_NAA25_07	fixed_0.01
R-HSA-5685942	13	0.01	Up	0.0380613379457061	0.102630837072215	omit_NAA25_07	fixed_0.01
R-HSA-9679506	188	0.01	Up	0.0381349100187112	0.102630837072215	omit_NAA25_07	fixed_0.01
R-HSA-983168	99	0.01	Up	0.038253401969658	0.10266921237088	omit_NAA25_07	fixed_0.01
R-HSA-9918432	39	0.01	Down	0.0387649460925481	0.103759434514021	omit_NAA25_07	fixed_0.01
R-HSA-8964038	12	0.01	Down	0.040495201361998	0.108096946725117	omit_NAA25_07	fixed_0.01
R-HSA-73762	19	0.01	Up	0.0407057088210331	0.108365197807345	omit_NAA25_07	fixed_0.01
R-HSA-174824	24	0.01	Down	0.0422347161337807	0.112132602134162	omit_NAA25_07	fixed_0.01
R-HSA-9820952	42	0.01	Up	0.043222083176115	0.114445569700197	omit_NAA25_07	fixed_0.01
R-HSA-113418	20	0.01	Up	0.0437103945557693	0.115088033636949	omit_NAA25_07	fixed_0.01
R-HSA-167158	20	0.01	Up	0.0437103945557693	0.115088033636949	omit_NAA25_07	fixed_0.01
R-HSA-9860931	33	0.01	Down	0.0438152412323411	0.115088033636949	omit_NAA25_07	fixed_0.01
R-HSA-5250941	19	0.01	Up	0.0446758244505582	0.116725960434482	omit_NAA25_07	fixed_0.01
R-HSA-427413	19	0.01	Up	0.0446758244505582	0.116725960434482	omit_NAA25_07	fixed_0.01
R-HSA-167287	22	0.01	Up	0.045455438492827	0.117516028649435	omit_NAA25_07	fixed_0.01
R-HSA-167290	22	0.01	Up	0.045455438492827	0.117516028649435	omit_NAA25_07	fixed_0.01
R-HSA-167238	22	0.01	Up	0.045455438492827	0.117516028649435	omit_NAA25_07	fixed_0.01
R-HSA-167243	22	0.01	Up	0.045455438492827	0.117516028649435	omit_NAA25_07	fixed_0.01
R-HSA-72306	64	0.01	Up	0.0462759334879582	0.119152915041764	omit_NAA25_07	fixed_0.01
R-HSA-72689	91	0.01	Up	0.0463383295333738	0.119152915041764	omit_NAA25_07	fixed_0.01
R-HSA-2173793	15	0.01	Up	0.046480142021493	0.119152915041764	omit_NAA25_07	fixed_0.01
R-HSA-1483255	31	0.01	Down	0.0465724591787604	0.119152915041764	omit_NAA25_07	fixed_0.01
R-HSA-9694635	30	0.01	Down	0.0469396013634388	0.119781107106184	omit_NAA25_07	fixed_0.01
R-HSA-72086	19	0.01	Up	0.0485189644560204	0.123491421160672	omit_NAA25_07	fixed_0.01
R-HSA-5654738	35	0.01	Up	0.0489406317466611	0.124243614099127	omit_NAA25_07	fixed_0.01
R-HSA-6811558	25	0.01	Down	0.0500426688703986	0.126714727088284	omit_NAA25_07	fixed_0.01
R-HSA-5674135	19	0.01	Down	0.0508409651493989	0.128403868424465	omit_NAA25_07	fixed_0.01
R-HSA-167242	18	0.01	Up	0.051056531754058	0.128403868424465	omit_NAA25_07	fixed_0.01
R-HSA-1474228	21	0.01	Down	0.0511008288552185	0.128403868424465	omit_NAA25_07	fixed_0.01
R-HSA-2173782	19	0.01	Down	0.0513749524623172	0.12876419383049	omit_NAA25_07	fixed_0.01
R-HSA-9725370	41	0.01	Up	0.0517735467710325	0.129106186251815	omit_NAA25_07	fixed_0.01
R-HSA-9700206	41	0.01	Up	0.0517735467710325	0.129106186251815	omit_NAA25_07	fixed_0.01
R-HSA-204174	10	0.01	Down	0.0520522057574905	0.129473289573556	omit_NAA25_07	fixed_0.01
R-HSA-109581	85	0.01	Up	0.0545044162941145	0.135231360326707	omit_NAA25_07	fixed_0.01
R-HSA-111885	36	0.01	Down	0.054667711476387	0.135295718101108	omit_NAA25_07	fixed_0.01
R-HSA-9855142	36	0.01	Down	0.0548888879840168	0.135502643268813	omit_NAA25_07	fixed_0.01
R-HSA-9772573	31	0.01	Down	0.0563643047175553	0.13879710036698	omit_NAA25_07	fixed_0.01
R-HSA-75153	25	0.01	Up	0.0569742987292745	0.139949337277644	omit_NAA25_07	fixed_0.01
R-HSA-983169	124	0.01	Up	0.0576532521778042	0.14126480944064	omit_NAA25_07	fixed_0.01
R-HSA-8873719	38	0.01	Down	0.058053921331194	0.141893579432323	omit_NAA25_07	fixed_0.01
R-HSA-9975921	64	0.01	Up	0.0595075810374411	0.145086552776929	omit_NAA25_07	fixed_0.01
R-HSA-9851695	18	0.01	Up	0.0602488132884509	0.145811010046988	omit_NAA25_07	fixed_0.01
R-HSA-9818564	18	0.01	Up	0.0602488132884509	0.145811010046988	omit_NAA25_07	fixed_0.01
R-HSA-9841922	18	0.01	Up	0.0602488132884509	0.145811010046988	omit_NAA25_07	fixed_0.01
R-HSA-5617833	66	0.01	Up	0.0615350612650965	0.148558910162059	omit_NAA25_07	fixed_0.01
R-HSA-5651801	13	0.01	Up	0.0632882110680753	0.152417818831428	omit_NAA25_07	fixed_0.01
R-HSA-888590	11	0.01	Down	0.0666398148590182	0.160098091795446	omit_NAA25_07	fixed_0.01
R-HSA-445717	12	0.01	Down	0.0674590467699951	0.16127951715642	omit_NAA25_07	fixed_0.01
R-HSA-432040	12	0.01	Down	0.0674590467699951	0.16127951715642	omit_NAA25_07	fixed_0.01
R-HSA-9918485	15	0.01	Down	0.0697867225206647	0.16644048833621	omit_NAA25_07	fixed_0.01
R-HSA-9755511	61	0.01	Up	0.0714853443097431	0.170079865084775	omit_NAA25_07	fixed_0.01
R-HSA-9820841	23	0.01	Up	0.0717583219399305	0.170317944845377	omit_NAA25_07	fixed_0.01
R-HSA-9648025	51	0.01	Up	0.0723287089949058	0.171029784003627	omit_NAA25_07	fixed_0.01
R-HSA-5250924	18	0.01	Up	0.0724055024665099	0.171029784003627	omit_NAA25_07	fixed_0.01
R-HSA-199418	27	0.01	Down	0.0736666565572421	0.173592480164793	omit_NAA25_07	fixed_0.01
R-HSA-1638091	12	0.01	Down	0.0739342933127922	0.17380734824129	omit_NAA25_07	fixed_0.01
R-HSA-110320	13	0.01	Up	0.0745940858083337	0.174641211594943	omit_NAA25_07	fixed_0.01
R-HSA-69481	63	0.01	Up	0.0746436041436253	0.174641211594943	omit_NAA25_07	fixed_0.01
R-HSA-163359	11	0.01	Down	0.0785029289858594	0.182802328725937	omit_NAA25_07	fixed_0.01
R-HSA-381676	11	0.01	Down	0.0785029289858594	0.182802328725937	omit_NAA25_07	fixed_0.01
R-HSA-77075	17	0.01	Up	0.0789354017503664	0.18294440170379	omit_NAA25_07	fixed_0.01
R-HSA-167160	17	0.01	Up	0.0789354017503664	0.18294440170379	omit_NAA25_07	fixed_0.01
R-HSA-1483249	37	0.01	Up	0.0794181266459904	0.183631114427936	omit_NAA25_07	fixed_0.01
R-HSA-168928	17	0.01	Up	0.0806394574172285	0.185735221350081	omit_NAA25_07	fixed_0.01
R-HSA-190236	37	0.01	Up	0.0807377494952806	0.185735221350081	omit_NAA25_07	fixed_0.01
R-HSA-446203	164	0.01	Down	0.0808938172174463	0.185735221350081	omit_NAA25_07	fixed_0.01
R-HSA-3769402	13	0.01	Up	0.0812391531992002	0.186094339305145	omit_NAA25_07	fixed_0.01
R-HSA-6804756	24	0.01	Up	0.0826005240530344	0.18807315997079	omit_NAA25_07	fixed_0.01
R-HSA-69275	83	0.01	Up	0.0826758154998499	0.18807315997079	omit_NAA25_07	fixed_0.01
R-HSA-453274	83	0.01	Up	0.0826758154998499	0.18807315997079	omit_NAA25_07	fixed_0.01
R-HSA-5688426	97	0.01	Up	0.0835580732489785	0.189642170853096	omit_NAA25_07	fixed_0.01
R-HSA-442755	42	0.01	Down	0.0853221139675529	0.192463200625972	omit_NAA25_07	fixed_0.01
R-HSA-5619507	21	0.01	Up	0.0853872270797458	0.192463200625972	omit_NAA25_07	fixed_0.01
R-HSA-5617472	21	0.01	Up	0.0853872270797458	0.192463200625972	omit_NAA25_07	fixed_0.01
R-HSA-9968295	10	0.01	Up	0.0870647116842719	0.195796212349333	omit_NAA25_07	fixed_0.01
R-HSA-8943724	24	0.01	Up	0.0884826355707865	0.198531653843337	omit_NAA25_07	fixed_0.01
R-HSA-6802948	17	0.01	Down	0.0889383174835547	0.199100551639321	omit_NAA25_07	fixed_0.01
R-HSA-1483166	10	0.01	Down	0.0896598076568555	0.200260568122455	omit_NAA25_07	fixed_0.01
R-HSA-1839124	13	0.01	Up	0.0902106750621214	0.201035101665587	omit_NAA25_07	fixed_0.01
R-HSA-445144	15	0.01	Down	0.0909716203222923	0.202260358288831	omit_NAA25_07	fixed_0.01
R-HSA-2565942	33	0.01	Up	0.0911711665789248	0.202260358288831	omit_NAA25_07	fixed_0.01
R-HSA-380287	29	0.01	Up	0.0922578523681702	0.203753328660645	omit_NAA25_07	fixed_0.01
R-HSA-380270	29	0.01	Up	0.0922578523681702	0.203753328660645	omit_NAA25_07	fixed_0.01
R-HSA-15869	54	0.01	Up	0.0954897022524388	0.21041914254732	omit_NAA25_07	fixed_0.01
R-HSA-5696397	12	0.01	Up	0.0958064973976997	0.210645982001639	omit_NAA25_07	fixed_0.01
R-HSA-5689603	48	0.01	Up	0.0978796893865068	0.214724931059486	omit_NAA25_07	fixed_0.01
R-HSA-6807070	67	0.01	Up	0.0988380969218824	0.216345612151231	omit_NAA25_07	fixed_0.01
R-HSA-445095	12	0.01	Down	0.0992561640642556	0.216778983599316	omit_NAA25_07	fixed_0.01
R-HSA-9864848	30	0.01	Down	0.101378793577079	0.220925025826158	omit_NAA25_07	fixed_0.01
R-HSA-8864260	10	0.01	Up	0.10289518753067	0.223734568913266	omit_NAA25_07	fixed_0.01
R-HSA-8866652	12	0.01	Up	0.104824144089465	0.227426832440799	omit_NAA25_07	fixed_0.01
R-HSA-8936459	10	0.01	Up	0.106137790203755	0.229696383596184	omit_NAA25_07	fixed_0.01
R-HSA-9725371	11	0.01	Up	0.10633659991864	0.229696383596184	omit_NAA25_07	fixed_0.01
R-HSA-749476	16	0.01	Up	0.107153361803743	0.230449915669622	omit_NAA25_07	fixed_0.01
R-HSA-74158	16	0.01	Up	0.107153361803743	0.230449915669622	omit_NAA25_07	fixed_0.01
R-HSA-5663213	21	0.01	Down	0.108124444810503	0.232031760649991	omit_NAA25_07	fixed_0.01
R-HSA-110313	15	0.01	Up	0.109918050529548	0.235367999503489	omit_NAA25_07	fixed_0.01
R-HSA-901042	12	0.01	Down	0.110554296894566	0.236066851342683	omit_NAA25_07	fixed_0.01
R-HSA-2262752	384	0.01	Up	0.110775437153852	0.236066851342683	omit_NAA25_07	fixed_0.01
R-HSA-9839373	13	0.01	Down	0.110963403219961	0.236066851342683	omit_NAA25_07	fixed_0.01
R-HSA-9759194	48	0.01	Up	0.112458951526868	0.23873290356458	omit_NAA25_07	fixed_0.01
R-HSA-432722	39	0.01	Down	0.112976503706393	0.239315819679133	omit_NAA25_07	fixed_0.01
R-HSA-8956320	12	0.01	Up	0.114119229158972	0.241217683951905	omit_NAA25_07	fixed_0.01
R-HSA-9816359	27	0.01	Up	0.114926883097832	0.242404667775942	omit_NAA25_07	fixed_0.01
R-HSA-9609523	13	0.01	Up	0.115462325296903	0.243013654738139	omit_NAA25_07	fixed_0.01
R-HSA-8964043	16	0.01	Down	0.119695951979985	0.25138702068291	omit_NAA25_07	fixed_0.01
R-HSA-5099900	12	0.01	Down	0.120686981050995	0.252410152136079	omit_NAA25_07	fixed_0.01
R-HSA-3928662	22	0.01	Down	0.120774723823579	0.252410152136079	omit_NAA25_07	fixed_0.01
R-HSA-170834	32	0.01	Up	0.120951869856071	0.252410152136079	omit_NAA25_07	fixed_0.01
R-HSA-73893	19	0.01	Up	0.12252999853491	0.25516289335494	omit_NAA25_07	fixed_0.01
R-HSA-6804758	17	0.01	Up	0.124626337673842	0.258980891579609	omit_NAA25_07	fixed_0.01
R-HSA-9664422	30	0.01	Down	0.125943240636571	0.260071471754765	omit_NAA25_07	fixed_0.01
R-HSA-9664417	30	0.01	Down	0.125943240636571	0.260071471754765	omit_NAA25_07	fixed_0.01
R-HSA-9664407	30	0.01	Down	0.125943240636571	0.260071471754765	omit_NAA25_07	fixed_0.01
R-HSA-9662361	14	0.01	Down	0.127452954380742	0.261869805312721	omit_NAA25_07	fixed_0.01
R-HSA-975957	100	0.01	Up	0.127611681776757	0.261869805312721	omit_NAA25_07	fixed_0.01
R-HSA-927802	100	0.01	Up	0.127611681776757	0.261869805312721	omit_NAA25_07	fixed_0.01
R-HSA-429947	14	0.01	Up	0.130357358266229	0.266948020565978	omit_NAA25_07	fixed_0.01
R-HSA-9656223	19	0.01	Down	0.131568404895414	0.268869043199134	omit_NAA25_07	fixed_0.01
R-HSA-8852135	27	0.01	Up	0.133331646961772	0.27190822413529	omit_NAA25_07	fixed_0.01
R-HSA-8856825	52	0.01	Down	0.134513734221424	0.273732351967626	omit_NAA25_07	fixed_0.01
R-HSA-8849932	10	0.01	Down	0.13478191949675	0.273732351967626	omit_NAA25_07	fixed_0.01
R-HSA-1500931	118	0.01	Down	0.137369004861422	0.277958862949525	omit_NAA25_07	fixed_0.01
R-HSA-375165	22	0.01	Down	0.13742737691007	0.277958862949525	omit_NAA25_07	fixed_0.01
R-HSA-9754678	42	0.01	Up	0.138368797569515	0.279289478700763	omit_NAA25_07	fixed_0.01
R-HSA-416482	24	0.01	Down	0.13893368089849	0.279778507263665	omit_NAA25_07	fixed_0.01
R-HSA-2428924	10	0.01	Down	0.139879845783507	0.279778507263665	omit_NAA25_07	fixed_0.01
R-HSA-2428928	10	0.01	Down	0.139879845783507	0.279778507263665	omit_NAA25_07	fixed_0.01
R-HSA-2404192	10	0.01	Down	0.139879845783507	0.279778507263665	omit_NAA25_07	fixed_0.01
R-HSA-1226099	31	0.01	Up	0.140031273178667	0.279778507263665	omit_NAA25_07	fixed_0.01
R-HSA-9735871	10	0.01	Up	0.141446142200824	0.282033299732411	omit_NAA25_07	fixed_0.01
R-HSA-9619483	12	0.01	Down	0.141831251869774	0.282229864831773	omit_NAA25_07	fixed_0.01
R-HSA-1433557	13	0.01	Down	0.142210128627064	0.282309632711449	omit_NAA25_07	fixed_0.01
R-HSA-2173795	11	0.01	Up	0.142444555794508	0.282309632711449	omit_NAA25_07	fixed_0.01
R-HSA-162909	89	0.01	Up	0.143297034555132	0.283428873567882	omit_NAA25_07	fixed_0.01
R-HSA-74751	12	0.01	Down	0.144050740298177	0.283569759638227	omit_NAA25_07	fixed_0.01
R-HSA-389661	10	0.01	Down	0.144141217123531	0.283569759638227	omit_NAA25_07	fixed_0.01
R-HSA-9637690	16	0.01	Up	0.144231928506347	0.283569759638227	omit_NAA25_07	fixed_0.01
R-HSA-5626467	15	0.01	Down	0.144696844416081	0.28360098120082	omit_NAA25_07	fixed_0.01
R-HSA-2408522	87	0.01	Up	0.144823648268033	0.28360098120082	omit_NAA25_07	fixed_0.01
R-HSA-9670095	14	0.01	Up	0.150266534932079	0.293675668468448	omit_NAA25_07	fixed_0.01
R-HSA-9006115	13	0.01	Down	0.152529558978035	0.295343508134429	omit_NAA25_07	fixed_0.01
R-HSA-390466	46	0.01	Up	0.153510499133158	0.295343508134429	omit_NAA25_07	fixed_0.01
R-HSA-167161	18	0.01	Up	0.153518656004901	0.295343508134429	omit_NAA25_07	fixed_0.01
R-HSA-167162	18	0.01	Up	0.153518656004901	0.295343508134429	omit_NAA25_07	fixed_0.01
R-HSA-73776	18	0.01	Up	0.153518656004901	0.295343508134429	omit_NAA25_07	fixed_0.01
R-HSA-75953	18	0.01	Up	0.153518656004901	0.295343508134429	omit_NAA25_07	fixed_0.01
R-HSA-76042	18	0.01	Up	0.153518656004901	0.295343508134429	omit_NAA25_07	fixed_0.01
R-HSA-73779	18	0.01	Up	0.153518656004901	0.295343508134429	omit_NAA25_07	fixed_0.01
