gene	pooled_abundance	backbones	abundance_rank	backbone_rank
1-Mar	15.5379344441	1	0.0926958052215	0.0513347022587
11-Sep	18.5499698006	7	0.850102669405	0.646377236726
2-Sep	17.693456728	11	0.645643883837	0.812848342622
3-Sep	18.299030374	9	0.801994719859	0.747433264887
5-Mar	16.5213326306	6	0.26870049868	0.580228806101
5-Sep	17.0761780019	7	0.441771780581	0.646377236726
6-Sep	18.0609380545	12	0.749193311822	0.838222352596
7-Sep	17.8637894411	13	0.694925198005	0.859782927545
9-Sep	17.553487188	11	0.597242593136	0.812848342622
A2M	17.8885840353	8	0.701672044588	0.702552068055
AAAS	17.1276454	3	0.460252273394	0.294074508654
AAGAB	17.8993916943	1	0.70636550308	0.0513347022587
AAMP	16.2749631392	1	0.213552361396	0.0513347022587
AAR2	15.4734534343	1	0.0865356409504	0.0513347022587
AARS	17.8847440885	23	0.700498679965	0.962158990906
AARS2	16.2589243916	9	0.209445585216	0.747433264887
AARSD1	17.4812059025	3	0.569081842182	0.294074508654
AASDHPPT	17.2606317791	13	0.495453212086	0.859782927545
AASS	15.3424953097	5	0.0695218539161	0.505426811382
ABAT	18.0648542426	16	0.750953358756	0.905690818422
ABCA3	16.7555470512	9	0.332062188325	0.747433264887
ABCB7	17.2864644142	13	0.506013493693	0.859782927545
ABCE1	16.9024621811	11	0.378703432092	0.812848342622
ABCF1	15.2682649947	5	0.0645350542681	0.505426811382
ABCF2	16.4140143577	2	0.244353182752	0.168817835142
ABCF3	17.2933336472	1	0.508653564095	0.0513347022587
ABHD10	18.4243651096	9	0.824288647697	0.747433264887
ABHD12	17.1182704468	10	0.456732179525	0.783660897624
ABHD14A	15.1953688446	1	0.0580815488413	0.0513347022587
ABHD16A	18.0880548705	8	0.757700205339	0.702552068055
ABHD6	16.7772097112	7	0.339395717219	0.646377236726
ABI2	17.8497660165	6	0.690231739513	0.580228806101
ABR	16.2794840852	3	0.214432384864	0.294074508654
ACAA1	17.0219950046	7	0.422997946612	0.646377236726
ACAA2	17.9553476686	13	0.720445878557	0.859782927545
ACACA	16.7988046131	25	0.344675858023	0.968759166911
ACAD8	16.8381990482	4	0.355822821942	0.408917571135
ACAD9	17.5815033543	17	0.60662951012	0.917131123497
ACADM	18.4338811411	15	0.826048694632	0.894103842769
ACADS	16.199448427	2	0.198885303608	0.168817835142
ACADSB	18.3718532559	10	0.81578175418	0.783660897624
ACADVL	17.8527625582	21	0.691698445292	0.951158697565
ACAT1	18.211913859	17	0.787034320915	0.917131123497
ACAT2	17.6526420489	10	0.632443531828	0.783660897624
ACBD3	16.6767328555	6	0.305954825462	0.580228806101
ACBD6	15.3473957731	3	0.0701085362276	0.294074508654
ACIN1	18.3550739591	4	0.812261660311	0.408917571135
ACLY	17.7351744278	38	0.661484306248	0.99237312995
ACO1	14.8102892891	1	0.0390143737166	0.0513347022587
ACO2	19.2270464186	32	0.926078028747	0.986506306835
ACOT13	17.70274564	4	0.649457318862	0.408917571135
ACOT7	18.6794957226	8	0.868289821062	0.702552068055
ACOT9	16.4844927701	12	0.261660310942	0.838222352596
ACOX1	17.8987399114	17	0.705778820769	0.917131123497
ACOX3	17.1654649107	9	0.469052508067	0.747433264887
ACP1	18.9891781792	3	0.907597535934	0.294074508654
ACP2	19.2542727164	9	0.928131416838	0.747433264887
ACSF3	15.9740650943	3	0.154590789088	0.294074508654
ACSL1	17.685033255	10	0.641830448812	0.783660897624
ACSL3	17.2129168288	19	0.481079495453	0.936931651511
ACSL4	18.9746164197	18	0.905250806688	0.92725139337
ACSL6	16.4067766278	8	0.24171311235	0.702552068055
ACSS2	16.7687453626	1	0.336755646817	0.0513347022587
ACTBL2	22.351930073	3	0.996479906131	0.294074508654
ACTG1	20.1762074885	19	0.978292754473	0.936931651511
ACTL6A	17.7101607967	4	0.651510706952	0.408917571135
ACTL6B	18.1782441524	4	0.777354062775	0.408917571135
ACTN1	16.6835304403	9	0.307421531241	0.747433264887
ACTN4	17.3294606363	43	0.518040481079	0.993986506307
ACTR10	17.611837851	5	0.619536520974	0.505426811382
ACTR1A	18.3640314505	11	0.813435024934	0.812848342622
ACTR1B	16.3678633395	4	0.234379583456	0.408917571135
ACTR2	18.4173577958	7	0.823701965386	0.646377236726
ACTR3	17.8939017071	11	0.703432091522	0.812848342622
ACTR8	13.941771849	2	0.0152537400997	0.168817835142
ACYP1	17.6416414762	5	0.627750073335	0.505426811382
ACYP2	17.6761437656	1	0.640070401877	0.0513347022587
ADAM10	17.898747416	4	0.706072161924	0.408917571135
ADAR	17.8706683907	5	0.696391903784	0.505426811382
ADARB1	16.0773397632	3	0.176004693458	0.294074508654
ADD2	18.0028799273	4	0.732472865943	0.408917571135
ADGRG1	16.5102899339	2	0.266353769434	0.168817835142
ADGRL2	15.8161003922	2	0.127016720446	0.168817835142
ADH5	17.5080193467	11	0.577882076855	0.812848342622
ADK	16.064238189	7	0.174244646524	0.646377236726
ADNP	14.7613151484	3	0.0378410090936	0.294074508654
ADPGK	16.1163447545	5	0.181284834262	0.505426811382
ADPRHL2	16.622553892	6	0.292754473453	0.580228806101
ADRM1	16.0303037281	2	0.167791141097	0.168817835142
ADSS	17.103262749	8	0.450278674098	0.702552068055
AFDN	15.7443549909	19	0.118803168084	0.936931651511
AFG3L2	18.7436587861	22	0.879436784981	0.956585508947
AFP	17.9395363004	3	0.715752420065	0.294074508654
AGA	16.5552855756	2	0.276620709886	0.168817835142
AGFG1	16.9484302201	3	0.393957172191	0.294074508654
AGK	17.8011216361	13	0.677324728659	0.859782927545
AGL	16.5122363418	21	0.266940451745	0.951158697565
AGO1	17.2687170538	12	0.496919917864	0.838222352596
AGO2	16.2407640505	6	0.206218832502	0.580228806101
AGPAT1	17.4502993253	4	0.561161630977	0.408917571135
AGPAT3	17.4107362876	4	0.54502786741	0.408917571135
AGPAT4	16.5923261205	7	0.284247579935	0.646377236726
AGPAT5	16.7622779677	3	0.335288941038	0.294074508654
AGPS	18.3352961628	17	0.807861542974	0.917131123497
AGRN	16.756741571	4	0.332648870637	0.408917571135
AHCTF1	15.3018452868	2	0.0660017600469	0.168817835142
AHCY	18.5824498258	14	0.856556174831	0.879143443825
AHCYL1	17.670805773	3	0.638310354943	0.294074508654
AHCYL2	16.8201335915	1	0.349955998827	0.0513347022587
AHSA1	17.3174873467	6	0.514813728366	0.580228806101
AHSG	16.8735167421	3	0.369316515107	0.294074508654
AIFM1	17.2144255235	17	0.482252860076	0.917131123497
AIMP1	17.7054431319	7	0.650044001173	0.646377236726
AIMP2	16.3581923524	5	0.231152830742	0.505426811382
AIP	16.4089527437	2	0.242299794661	0.168817835142
AK1	17.6905262718	7	0.643883836902	0.646377236726
AK2	18.1741848157	9	0.775300674685	0.747433264887
AK3	18.0458580881	14	0.743619829862	0.879143443825
AK4	17.1162736738	7	0.455558814902	0.646377236726
AKAP1	17.0901330804	1	0.444998533294	0.0513347022587
AKAP12	15.414775448	4	0.0786154297448	0.408917571135
AKAP8L	16.8468756752	3	0.360222939278	0.294074508654
AKAP9	16.5882400186	5	0.282487533001	0.505426811382
AKR1A1	17.8375983885	9	0.686418304488	0.747433264887
AKR1B1	18.6782613517	10	0.867996479906	0.783660897624
AKR1C1	16.5288652109	7	0.270460545615	0.646377236726
AKR7A2	17.8870807619	6	0.701378703432	0.580228806101
AKT1	13.5307995849	3	0.00880023467292	0.294074508654
AKT3	15.1967977796	1	0.0586682311528	0.0513347022587
ALB	22.9810510335	6	0.997653270754	0.580228806101
ALDH16A1	15.0910593672	4	0.0530947491933	0.408917571135
ALDH18A1	17.4899287373	20	0.572308594896	0.944998533294
ALDH1B1	17.8916139386	10	0.702552068055	0.783660897624
ALDH2	18.704437081	14	0.872103256087	0.879143443825
ALDH3A2	18.0846669738	12	0.756820181872	0.838222352596
ALDH4A1	18.2092373275	14	0.785860956292	0.879143443825
ALDH5A1	18.075463926	7	0.754766793781	0.646377236726
ALDH6A1	17.3197205291	17	0.515987092989	0.917131123497
ALDH7A1	18.7643667806	18	0.882076855383	0.92725139337
ALDH9A1	18.7232872215	6	0.874449985333	0.580228806101
ALDOA	18.5964781167	16	0.858316221766	0.905690818422
ALDOC	17.1840016719	8	0.474039307715	0.702552068055
ALG1	16.3024288495	7	0.220299207979	0.646377236726
ALG11	17.628526736	4	0.623349955999	0.408917571135
ALG14	13.8929656433	1	0.0143737166324	0.0513347022587
ALG2	16.7446576134	8	0.328542094456	0.702552068055
ALG5	17.2578858196	4	0.49515987093	0.408917571135
ALG6	17.503809709	2	0.575535347609	0.168817835142
ALG9	17.5532091671	6	0.59694925198	0.580228806101
ALK	15.1022548454	2	0.0536814315048	0.168817835142
ALYREF	18.6527652291	4	0.866529774127	0.408917571135
AMPD2	16.3760328634	2	0.236432971546	0.168817835142
AMPH	16.9906645435	5	0.411850982693	0.505426811382
AMT	16.2632696377	3	0.210618949839	0.294074508654
ANAPC1	16.0724384843	3	0.175124669991	0.294074508654
ANAPC7	15.6673235953	3	0.108242886477	0.294074508654
ANK1	16.0522189389	3	0.171604576122	0.294074508654
ANK2	16.950991736	29	0.394837195659	0.98063948372
ANKFY1	15.9663627143	14	0.153417424465	0.879143443825
ANKMY2	16.5901994827	4	0.283367556468	0.408917571135
ANKRD17	16.6760350753	3	0.305074801995	0.294074508654
ANKS1B	16.7212130918	1	0.321208565562	0.0513347022587
ANP32A	16.8308590488	11	0.352596069229	0.812848342622
ANP32B	19.3971129489	3	0.938985039601	0.294074508654
ANP32E	16.6141528649	4	0.290114403051	0.408917571135
ANXA1	14.8557311114	5	0.041067761807	0.505426811382
ANXA2	17.7958358495	17	0.675564681725	0.917131123497
ANXA5	17.8351597026	20	0.685244939865	0.944998533294
ANXA6	18.6819809304	27	0.868583162218	0.973452625403
ANXA7	18.1977787858	10	0.782340862423	0.783660897624
AP1B1	18.3244816705	29	0.806394837196	0.98063948372
AP1G1	16.7721187105	21	0.337635670285	0.951158697565
AP1M1	18.1627913082	17	0.772367263127	0.917131123497
AP1S2	20.3198784592	1	0.982399530654	0.0513347022587
AP2A1	18.3625689336	16	0.813141683778	0.905690818422
AP2A2	17.2672060032	26	0.496039894397	0.971252566735
AP2B1	17.9493617145	18	0.718392490466	0.92725139337
AP2M1	18.2393854317	13	0.793194485186	0.859782927545
AP3B2	17.4456398296	13	0.559988266354	0.859782927545
AP3D1	17.9558063727	15	0.720739219713	0.894103842769
AP3M1	18.7214833912	5	0.873569961866	0.505426811382
AP3S1	18.5966567594	2	0.858609562922	0.168817835142
APEH	18.0987045516	7	0.760926958052	0.646377236726
APEX1	18.2503726626	9	0.794074508654	0.747433264887
API5	18.1863095348	16	0.780287474333	0.905690818422
APLP1	17.1761293111	7	0.471692578469	0.646377236726
APLP2	15.7007242473	2	0.112349662658	0.168817835142
APMAP	19.7249738138	14	0.958052214726	0.879143443825
APOA1	17.7355271897	1	0.661777647404	0.0513347022587
APOB	15.5579089307	2	0.0953358756233	0.168817835142
APOH	18.770691764	1	0.882663537694	0.0513347022587
APOM	17.0271491855	1	0.425051334702	0.0513347022587
APOO	19.1523802307	6	0.920797887944	0.580228806101
APOOL	18.2107041378	6	0.786740979759	0.580228806101
APP	17.5771978458	12	0.604869463186	0.838222352596
AQR	15.9764637447	9	0.156057494867	0.747433264887
ARCN1	16.9828214807	9	0.407157524201	0.747433264887
ARF1	19.2718855784	10	0.929891463772	0.783660897624
ARF5	18.6897912511	4	0.869463185685	0.408917571135
ARF6	17.9860758459	3	0.727486066295	0.294074508654
ARFGEF1	16.3198171044	9	0.223232619537	0.747433264887
ARFRP1	15.0370647436	1	0.0501613376357	0.0513347022587
ARG1	16.055516866	1	0.173071281901	0.0513347022587
ARG2	18.1226141195	8	0.764740393077	0.702552068055
ARHGAP1	16.2490844764	8	0.208565561748	0.702552068055
ARHGAP35	16.3884925759	12	0.23819301848	0.838222352596
ARHGDIA	17.1481567013	3	0.46465239073	0.294074508654
ARHGEF11	15.3265864506	2	0.0680551481373	0.168817835142
ARHGEF12	14.3909530601	1	0.0275740686418	0.0513347022587
ARHGEF2	14.9856069258	4	0.0469345849223	0.408917571135
ARID1A	16.9312701471	5	0.387210325609	0.505426811382
ARID2	15.4994329081	2	0.0897623936638	0.168817835142
ARID3A	16.9665047814	2	0.401290701085	0.168817835142
ARID3B	16.0244667387	5	0.166324435318	0.505426811382
ARL1	16.1074126516	6	0.180698151951	0.580228806101
ARL15	15.7873166173	2	0.122909944265	0.168817835142
ARL2	17.274617658	5	0.499266647111	0.505426811382
ARL3	16.7333744877	5	0.323261953652	0.505426811382
ARL6IP5	16.9848608394	4	0.408624229979	0.408917571135
ARL8A	19.821717937	4	0.962452332062	0.408917571135
ARL8B	18.9350923559	8	0.90026400704	0.702552068055
ARMCX1	15.433480945	2	0.0809621589909	0.168817835142
ARMCX3	17.3973720201	6	0.540627750073	0.580228806101
ARMT1	14.9569535803	3	0.046054561455	0.294074508654
ARPC1A	17.6250946218	12	0.622176591376	0.838222352596
ARPC2	18.8140215518	15	0.887356996187	0.894103842769
ARPC3	17.4669050432	7	0.565268407158	0.646377236726
ARPC4	19.4568344716	5	0.943385156938	0.505426811382
ARPC5	17.105920909	8	0.451158697565	0.702552068055
ARPC5L	18.8338137072	3	0.889410384277	0.294074508654
ARRB1	16.0074403566	5	0.161630976826	0.505426811382
ARRB2	16.297915203	5	0.218539161044	0.505426811382
ARSB	18.5487704147	9	0.849809328249	0.747433264887
ARSK	15.9629971265	2	0.152537400997	0.168817835142
ARVCF	16.0188513107	5	0.164564388384	0.505426811382
ASAH1	18.8382368964	16	0.889703725433	0.905690818422
ASAP1	16.3823117262	2	0.237899677325	0.168817835142
ASCC3	15.802996792	3	0.124963332356	0.294074508654
ASH2L	16.9555175554	4	0.39747726606	0.408917571135
ASMTL	16.3611459719	3	0.232032854209	0.294074508654
ASNA1	18.497848914	8	0.83866236433	0.702552068055
ASNS	17.111929125	5	0.454092109123	0.505426811382
ASPH	16.9292293285	3	0.386916984453	0.294074508654
ASRGL1	16.8861459289	6	0.373423291288	0.580228806101
ASS1	18.0746799256	9	0.753886770314	0.747433264887
ASTN1	16.2491678707	3	0.208858902904	0.294074508654
ATAD1	16.4782189229	5	0.25902024054	0.505426811382
ATAD3A	17.4882656736	19	0.571428571429	0.936931651511
ATAT1	17.642427559	4	0.628336755647	0.408917571135
ATE1	15.854453993	2	0.132590202405	0.168817835142
ATG7	14.6317268519	2	0.0337342329129	0.168817835142
ATIC	17.571960512	18	0.603109416251	0.92725139337
ATL1	16.6458164634	17	0.298621296568	0.917131123497
ATL2	16.3978707039	6	0.239953065415	0.580228806101
ATM	15.1033366242	8	0.0539747726606	0.702552068055
ATMIN	21.0165468513	1	0.991493106483	0.0513347022587
ATOX1	18.8282165648	1	0.888823701965	0.0513347022587
ATP11A	16.6529718308	2	0.300381343502	0.168817835142
ATP11C	16.4425552926	5	0.251686711646	0.505426811382
ATP13A1	18.0520778888	15	0.746259900264	0.894103842769
ATP13A2	15.0517826672	4	0.051041361103	0.408917571135
ATP1A1	17.5440654894	14	0.593722499267	0.879143443825
ATP1A2	16.3470770373	3	0.229392783808	0.294074508654
ATP1A3	19.2819219641	31	0.930478146084	0.985039601056
ATP1B1	18.5780930841	10	0.855676151364	0.783660897624
ATP1B2	18.5080389879	5	0.839835728953	0.505426811382
ATP1B3	18.5727233531	10	0.854502786741	0.783660897624
ATP2A2	17.5270632784	30	0.585508946905	0.983132883544
ATP2B1	17.5791096758	16	0.605749486653	0.905690818422
ATP2C1	16.7424378683	8	0.327075388677	0.702552068055
ATP5A1	19.6524111333	32	0.954238779701	0.986506306835
ATP5B	19.7310944806	26	0.959225579349	0.971252566735
ATP5C1	18.2365286248	12	0.792607802875	0.838222352596
ATP5D	19.1342419759	2	0.919037841009	0.168817835142
ATP5F1	19.2388088683	11	0.926664711059	0.812848342622
ATP5H	19.2839636289	11	0.93077148724	0.812848342622
ATP5I	19.9153932648	2	0.968905837489	0.168817835142
ATP5J	19.7219666802	4	0.95775887357	0.408917571135
ATP5J2	18.467375178	3	0.831328835436	0.294074508654
ATP5L	21.6573473736	5	0.994719859196	0.505426811382
ATP5O	19.5603546402	9	0.949545321209	0.747433264887
ATP5S	18.3832791672	6	0.81783514227	0.580228806101
ATP6AP1	17.8801773125	6	0.699325315342	0.580228806101
ATP6AP2	16.48236706	9	0.260486946319	0.747433264887
ATP6V0A1	17.9803057631	17	0.726312701672	0.917131123497
ATP6V0D1	18.0327222557	10	0.742153124083	0.783660897624
ATP6V1A	18.2611156727	23	0.794954532121	0.962158990906
ATP6V1B2	18.5466364343	14	0.848635963626	0.879143443825
ATP6V1C1	17.6011733871	14	0.615136403637	0.879143443825
ATP6V1D	18.7412668434	7	0.878556761514	0.646377236726
ATP6V1E1	17.8735963084	13	0.697858609563	0.859782927545
ATP6V1F	16.7905652811	3	0.342329128777	0.294074508654
ATP6V1G1	18.1759488789	2	0.775887356996	0.168817835142
ATP6V1H	17.042391142	11	0.43003813435	0.812848342622
ATP7A	14.8663693361	3	0.0419477852743	0.294074508654
ATP8A1	18.5819780395	24	0.856262833676	0.966265767087
ATP8A2	17.1602301324	13	0.4681724846	0.859782927545
ATP8B1	17.52567478	1	0.584922264594	0.0513347022587
ATP9A	18.0986708232	19	0.760633616896	0.936931651511
ATPAF1	18.0502610107	3	0.745673217952	0.294074508654
ATPIF1	14.4692279272	5	0.0296274567322	0.505426811382
ATRN	16.8386554541	7	0.356409504253	0.646377236726
ATRNL1	16.2740519285	1	0.213259020241	0.0513347022587
ATRX	16.436736281	8	0.249633323555	0.702552068055
ATXN10	16.8774993534	7	0.369903197419	0.646377236726
ATXN2L	16.643353698	4	0.297447931945	0.408917571135
AUH	16.8342460237	7	0.354356116163	0.646377236726
AURKAIP1	18.8262051219	1	0.88853036081	0.0513347022587
B3GALNT1	16.1616766044	2	0.189205045468	0.168817835142
B3GAT3	17.3811359829	6	0.533000880023	0.580228806101
B3GLCT	16.7013073081	4	0.315048401291	0.408917571135
B4GALNT1	17.0887984503	5	0.444411850983	0.505426811382
B4GAT1	17.7504880403	4	0.666471105896	0.408917571135
BABAM1	16.4830889559	1	0.26107362863	0.0513347022587
BABAM2	16.4909720968	2	0.26312701672	0.168817835142
BAG1	16.5656156709	2	0.278674097976	0.168817835142
BAG5	15.5884345473	7	0.0988559694925	0.646377236726
BAG6	16.6187634828	5	0.290994426518	0.505426811382
BAIAP2	16.7410732379	2	0.325902024054	0.168817835142
BANF1	16.3614234928	7	0.232326195365	0.646377236726
BASP1	15.6644647422	10	0.10736286301	0.783660897624
BAZ1A	15.5497489688	2	0.0935758286888	0.168817835142
BAZ1B	17.485771405	11	0.570255206806	0.812848342622
BCAP31	17.5517014365	6	0.595775887357	0.580228806101
BCAT1	18.1053318001	10	0.761220299208	0.783660897624
BCAT2	17.7651979931	6	0.667937811675	0.580228806101
BCKDHA	17.9460047519	9	0.716925784688	0.747433264887
BCKDHB	16.9928303975	2	0.413024347316	0.168817835142
BCL11B	17.5904270907	1	0.610442945145	0.0513347022587
BCS1L	17.5177476585	10	0.582868876503	0.783660897624
BDH1	17.3739391902	2	0.530947491933	0.168817835142
BDH2	16.6250020005	3	0.29363449692	0.294074508654
BDNF	15.7491173892	1	0.119683191552	0.0513347022587
BIN1	16.6401141556	5	0.295981226166	0.505426811382
BIRC6	16.4371891809	2	0.249926664711	0.168817835142
BLMH	15.8859103207	14	0.136990319742	0.879143443825
BLOC1S2	15.699902947	2	0.112056321502	0.168817835142
BLVRA	17.5599990157	3	0.599295981226	0.294074508654
BMS1	17.0669338139	6	0.440011733646	0.580228806101
BOLA2	15.9233661166	2	0.142563801701	0.168817835142
BORCS5	16.1447175714	2	0.187151657378	0.168817835142
BPGM	14.0833911901	1	0.0181871516574	0.0513347022587
BPHL	17.4374891311	10	0.557054854796	0.783660897624
BPNT1	17.0975951486	4	0.448518627163	0.408917571135
BPTF	14.192598363	2	0.0205338809035	0.168817835142
BRCC3	14.0207217366	1	0.0173071281901	0.0513347022587
BRD1	15.0825845897	2	0.052214725726	0.168817835142
BRD3	16.8330671711	2	0.353769433852	0.168817835142
BRD4	15.1752207352	2	0.057201525374	0.168817835142
BRI3BP	18.0040378285	2	0.733059548255	0.168817835142
BRIX1	16.1143748045	4	0.180991493106	0.408917571135
BRK1	17.2270434718	3	0.485772953945	0.294074508654
BROX	15.0367971852	2	0.0498679964799	0.168817835142
BRSK2	16.0923650665	3	0.178351422705	0.294074508654
BSG	17.927723989	6	0.710472279261	0.580228806101
BTBD17	16.2940188276	3	0.217952478733	0.294074508654
BTD	15.9457092056	1	0.147257260194	0.0513347022587
BTF3	15.8990119225	2	0.138750366676	0.168817835142
BTF3L4	20.1114924203	4	0.975946025227	0.408917571135
BTN2A1	16.0774520318	3	0.176298034614	0.294074508654
BUB3	18.6868989784	7	0.868876503373	0.646377236726
BUD31	17.6264521549	3	0.622469932532	0.294074508654
BYSL	16.8400459604	4	0.357289527721	0.408917571135
BZW1	19.0507550409	9	0.911997653271	0.747433264887
BZW2	18.5594360325	15	0.851276034028	0.894103842769
C11orf54	15.7134530701	1	0.115283074215	0.0513347022587
C12orf10	18.0594290902	8	0.748019947199	0.702552068055
C12orf57	15.4619840672	3	0.0853622763274	0.294074508654
C12orf65	16.3052098688	1	0.22088589029	0.0513347022587
C1QBP	17.2406301688	6	0.491053094749	0.580228806101
C1QTNF3	12.0949795593	2	0.00234672924611	0.168817835142
C1orf123	16.0013618902	1	0.16133763567	0.0513347022587
C1orf43	16.3906069128	2	0.238779700792	0.168817835142
C20orf27	17.7297823059	2	0.659137577002	0.168817835142
C21orf33	18.7278257445	9	0.876210032268	0.747433264887
C21orf59	15.393636793	1	0.0753886770314	0.0513347022587
C2CD4C	13.5883058962	2	0.00968025814022	0.168817835142
C3	18.3070903334	7	0.804341449105	0.646377236726
C3orf58	16.4411116978	1	0.251100029334	0.0513347022587
C6orf203	17.2873735737	2	0.506306834849	0.168817835142
C6orf89	16.7678896179	2	0.336462305661	0.168817835142
C7orf50	16.7580042293	3	0.33382223526	0.294074508654
C9orf72	16.181434311	3	0.193311821649	0.294074508654
CAB39	17.2889221022	7	0.50689351716	0.646377236726
CAB39L	17.8293151138	2	0.684071575242	0.168817835142
CACNA2D1	19.0135637001	29	0.909064241713	0.98063948372
CACNA2D2	17.0364000228	14	0.428571428571	0.879143443825
CACNB1	17.876072694	1	0.698151950719	0.0513347022587
CACNB3	18.0460826259	6	0.744499853329	0.580228806101
CACYBP	17.5765827205	4	0.604282780874	0.408917571135
CAD	15.3170876137	4	0.0674684658258	0.408917571135
CADM2	17.4375894248	2	0.557348195952	0.168817835142
CADM3	15.568678846	7	0.0973892637137	0.646377236726
CADM4	15.4071145999	3	0.0780287474333	0.294074508654
CADPS	16.9638453573	20	0.400410677618	0.944998533294
CALR	20.213591634	30	0.980052801408	0.983132883544
CALU	17.8722856682	12	0.697565268407	0.838222352596
CAMK2B	18.3047919641	9	0.803461425638	0.747433264887
CAMK2D	17.6010085203	5	0.614549721326	0.505426811382
CAMK2G	17.5350286069	3	0.588735699619	0.294074508654
CAMKV	17.943173259	11	0.716339102376	0.812848342622
CAMSAP1	11.8535317613	1	0.00176004693458	0.0513347022587
CAMSAP2	17.5420640486	2	0.593135816955	0.168817835142
CAND1	18.7054109839	35	0.872396597243	0.990613083016
CANT1	17.306128841	1	0.51246699912	0.0513347022587
CANX	18.6075463756	32	0.859782927545	0.986506306835
CAP1	16.8989077257	16	0.377530067468	0.905690818422
CAP2	18.0663211968	5	0.751540041068	0.505426811382
CAPN1	17.1080767144	16	0.452332062188	0.905690818422
CAPN5	16.100664246	6	0.180111469639	0.580228806101
CAPNS1	18.8950651921	4	0.894983866236	0.408917571135
CAPRIN1	18.7286097384	10	0.876796714579	0.783660897624
CAPZA1	17.9314829933	7	0.712525667351	0.646377236726
CAPZA2	17.9341530265	9	0.713405690818	0.747433264887
CAPZB	17.6931507564	10	0.645350542681	0.783660897624
CARHSP1	16.4825579205	1	0.260780287474	0.0513347022587
CARM1	17.1593292589	9	0.467879143444	0.747433264887
CARMIL3	14.4904001426	1	0.0299207978879	0.0513347022587
CARS	18.0163402709	17	0.73687298328	0.917131123497
CASC4	17.0055294668	10	0.416544441185	0.783660897624
CASD1	17.325402086	3	0.517453798768	0.294074508654
CASK	17.9926848664	12	0.729832795541	0.838222352596
CASP3	16.5724281267	4	0.279847462599	0.408917571135
CASTOR2	17.6991287438	1	0.646523907304	0.0513347022587
CAT	17.740956015	14	0.663537694339	0.879143443825
CBLN1	16.7124355838	6	0.317688471693	0.580228806101
CBLN4	21.6315173115	1	0.99442651804	0.0513347022587
CBR1	16.3443403852	5	0.22851276034	0.505426811382
CBX1	18.9554245647	2	0.903197418598	0.168817835142
CBX3	16.0157252942	8	0.163684364916	0.702552068055
CBX5	19.2992234384	3	0.931944851863	0.294074508654
CCAR1	16.9657900368	11	0.40099735993	0.812848342622
CCAR2	18.0463370796	8	0.744793194485	0.702552068055
CCDC134	16.9648179227	6	0.400704018774	0.580228806101
CCDC47	16.5330523486	9	0.271927251393	0.747433264887
CCDC51	17.0518541468	3	0.432678204752	0.294074508654
CCDC58	17.6445694804	3	0.629803461426	0.294074508654
CCDC88A	14.8214695478	5	0.0398943971839	0.505426811382
CCDC90B	16.6190704418	7	0.291287767674	0.646377236726
CCDC93	16.7023585111	1	0.315341742446	0.0513347022587
CCS	16.7926055436	1	0.343209152244	0.0513347022587
CCT2	19.129691687	25	0.918157817542	0.968759166911
CCT3	18.6146296216	27	0.860956292168	0.973452625403
CCT4	19.7555281365	23	0.960105602816	0.962158990906
CCT5	18.0611629324	28	0.749486652977	0.976972719273
CCT6A	18.2353175674	24	0.792021120563	0.966265767087
CCT6B	17.7005307524	1	0.647403930771	0.0513347022587
CCT7	17.8197582724	20	0.68143150484	0.944998533294
CCT8	18.510501921	28	0.841009093576	0.976972719273
CD200	20.890554353	2	0.99031974186	0.168817835142
CD47	18.0133095527	3	0.736579642124	0.294074508654
CD59	19.0398316807	1	0.911117629803	0.0513347022587
CD63	13.3700298104	2	0.00792021120563	0.168817835142
CD81	16.5173316241	1	0.267527134057	0.0513347022587
CDC37	17.4364735955	8	0.556468172485	0.702552068055
CDC40	17.1680688552	4	0.469932531534	0.408917571135
CDC42	17.7320393636	5	0.660017600469	0.505426811382
CDC42BPA	15.4565439519	2	0.0844822528601	0.168817835142
CDC42BPB	17.1436992752	12	0.463185684952	0.838222352596
CDC5L	16.1857321447	6	0.194485186272	0.580228806101
CDC73	15.8850513735	9	0.136696978586	0.747433264887
CDH2	16.7300291172	9	0.322675271341	0.747433264887
CDIPT	19.7916114427	4	0.961278967439	0.408917571135
CDK16	13.695259789	1	0.011146963919	0.0513347022587
CDK2AP1	14.5306680567	1	0.0305074801995	0.0513347022587
CDK5	16.3447077992	4	0.228806101496	0.408917571135
CDK5RAP3	15.3188613452	3	0.0677618069815	0.294074508654
CDK7	14.9073823272	2	0.0434144910531	0.168817835142
CDKN2AIP	15.9915468868	2	0.158697565268	0.168817835142
CDS2	18.4516360625	4	0.829275447345	0.408917571135
CDV3	16.7760043129	1	0.338809034908	0.0513347022587
CEBPZ	16.1237281837	8	0.183044881197	0.702552068055
CELF1	17.2079220928	3	0.479612789674	0.294074508654
CELF2	17.6075882798	3	0.616896450572	0.294074508654
CELF4	17.2852101679	3	0.505133470226	0.294074508654
CELSR3	17.6817117387	1	0.640950425345	0.0513347022587
CENPV	17.122841825	4	0.458785567615	0.408917571135
CEP170	16.0143140305	7	0.162804341449	0.646377236726
CERS6	19.4430904952	2	0.942211792314	0.168817835142
CETN2	17.5824652167	3	0.606922851276	0.294074508654
CFDP1	15.4589545079	1	0.0847755940158	0.0513347022587
